@relation textClassifier

@attribute textClassifier {EGY, MSA}
@attribute text String

@data
EGY,'القليلون قدرنا نتذكر بالتاريخ هي م نحنا بشكل أو بآخر مرتبط طالب بعدم وجود سلطة الدولة المركزية في مكانه'
EGY,'القرارات تتمنوا بالضبط ماذا كنت تفعل في هذه السنوات'
EGY,'القطاع العام في سجلات إنه كاللقطة عن بمائة صناعات إستراتيجية لا يمكن نقطة الخاص بها'
EGY,'القوانين التي قدمها حزب الحرية العدالة أثرت هذا الموضوع النقود للإنترنت مشرحة وما قيل عن ذلك رداءين التينوب يستهدف الحريات قبل أي شيء'
EGY,'الرئيس الحقيقة صدم بهذا الرحيل وكان يريد أن يمضي أه سوزان مبارك وجمال وغيرهم الحقيقة أكثر من أحد رفضوا ذلك وتصمم على إبقائه شريطة أن يتم يعني نقل السلطة إلى جمال مبارك في هذا الوقت'
EGY,'الرغبة الشعبية العارمة لدى الأغلبية هي آراء مزيد من الاستقلال في السياسة الخارجية المصري التحدي أمام الرئيس مرسي وأمام حكومة الإخوان إن هذه الرغبة في الاستقلال لا تؤدي إلى إغلاق على العالم يعني إن استمر انفتاح مصر على العالم ويستمر انخراطها في العالم تصبح جزء من هذا النظام العالمي لأن النظام العالمي ملكنا زي ما هم الكفائية العالم وين ما ما يتم الشبكة بشكل لا يؤدي إلى تبعية مصرية ولا يؤدي إلى انقطاع المشكلة الحقيقية لما شاف حتى الآن هو إشارات من الرئيس مرسي ومن الإخوان إلى رغبتهم في تحقيق ذلك ما أخشاه هو إن الرغبة في تحقيق ذلك تحول دون إصلاح العلاقات المصرية الأمريكي لأن هذه العلاقات في الحقيقة تحتاج إلى إصلاح نحن نحتاج إلى توازن أكبر في هذه العلاقات نحتاج إلى أن نخرج بالعلاقات المصرية الأميركية من مسلسل أمريكا إسرائيل مصر نحتاج في هذه العلاقات إلى أن تكون إذا كانت شراكة حقيقية تكون قائمة على مصالح مصر ومصالح الولايات المتحدة ونختلف في بعض الأشياء ونتفق هذا الإصلاحية يستدعي يعني جهد حقيقي على شن يتم مش حيتم بقوله الرئيس مرسي يتقمص دور ممن سبقوه ويستمر في نفس السياسة أيضا ودي نقطة ربما الأخيرة إنه ما أخشاه إنه ينحط نحصر المسألة في إنه مصر تطمئن الولايات المتحدة لأنه المنطقة العربية يجري فيها تطورات هامة جدا وللأسف نتيجة انشغالنا بوضعنا الداخلي مصر بعيدا عن الملف السوري عن الملف الفلسطيني في لبنان إلى آخره و يعني المنطقة تحتاج إلى مصر ومصر تحتاج إلى المنطق والولايات المتحدة موجودة في المنطقة ودا جزء من ال في ذات العلاقة وأنا أخشى من إن إحنا نقعد نتكلم في المساعدات الاقتصادية والمساعدات العسكرية ونترك القضايا الإقليمية الهامة للمستقبل'
EGY,'إحنا اجتمعنا مع بعض فريق عمل مبادرة من والتفانى إزاي إن إحنا نبتدي نتكلم على وملون حاول مسلحون'
EGY,'الرجل ألاقي إنه لابد من تنظيم حديث وإن هذا التنظيم الحديث يلزم قوا يقوده الجيش'
EGY,'السلمي لكن حية في غاية الأهمية بين ال المرة الأنوف بالقاء الحجارة'
EGY,'السلطات الثلاث القضائية أولا السلطة التشريعية بيان مجلس الشعب وصف ما حدث المواطن اللبناني الكونغرس فأمريكا البرلمان فرنسا'
EGY,'الصناعة في حد ذاته الله ظل الضحية ويشهد ريف كي تسمع عن يمكن أعظم عدم التنمية الصناعية بالمعدلات ال سريعة النتيجة أمامنا مفروضة وأنا برضه شوافع كلام الآن في الفترة اللي أنا عاصرت فيها أه العمل الحكومي وإيف العشر سنين الأولى من حكم الرئيس السابق محمد أنا أعتقد نحن عم ندفع كبيرة جدا صناعة صناعة كطلعة هيك ولا هيك من السبعينات بعد محاولة مثلا تصل وبالتالي تم وضع برنامج قوي جدا للاحتلال بتجديد المصنع كات متهالكة كانت محتاجة إلى إحلال وتجديد تم وضع برنامج كبير الإحلال والتجديد على خطط خمسية'
EGY,'الصراع في في ظل مشروع عبد الناصر هي جزء من مشروع النهضة مول الفوائد من أيدي العمل الوطني كان يعكس على عاكسا للجماهير على القاعدة الأساسية من الجماهير مجانية التعليم في المس مستشفيات في مساكن أه بناء اجتماعية لمحدودي الدخل إنت تروح مثلا تشوف ال في في طور الأسمنت أه المصانع ال ال المساكن المقامة للعمال في مناطق بذهن شعبية في شبرا الخيمة إمتى أصبح عندك في الفترة الناصرية ابتلاع للصناعة'
EGY,'الصومالي من الذات ومسالم ولي أمر والموظفة البطالين'
EGY,'الصورة هي أكبر عامل هو أكبر دافع حصلت للناس اللي بتغني رفوف وإذا بالنسبة لمصر يعني سواء في تونس في ليبيا فأي دولة إسرائيل إلا لو أي دولة أن فيها صورة صورة دفعت الناس أبلغني راب لإنهاء الدبلوم المساحة الكافية والدبلوم القدرة على الاحتجاج من إنه أصناف الندوات م مطلوب منك أن تكون محتجون معترض أو إنها شعرت بكل الواقع لن تعيش فيه فالصورة قامت عشان تبرر لك الوكالة تعيش فيه فائدة هايتي الديك دفعة جامدة جدا إن اقتضت والدليل على كده إن ظاهر في الفترة بتاعة الصورة دي ناس ما كنتش بدأ يعني بدأت يعني'
EGY,'السياحة الثقافية للأسف الشديد أه بتدفع تمن ما يجري في القاهرة من مليونيات هو أه وأه أحيانا كلها شاة أو مواجهات عنف'
EGY,'السيسي حاول يعني تكريس قوي في السياسة إني أ الإخوان المسلمين البقمي يسعفهم ولاعب نيس وما فعل للهدف فذة فقط'
EGY,'التدريب'
EGY,'إحنا بندخل إحنا الطبيعي في الفترة الماضية إحنا كجماعة إخوان مسلمين داخلي ممنوعين من يعين الاحتلال آدم في اللفة الشرطة ولا ولا جيش ولا بالعكس راح العشائري أحيانا كثيرة جدا لما كان كنا بنقدم معظم يعني ثبت رفضه لما كان بيخش الاشتب يخضع ليبي آخر موسى كان عندهم من أيام ما كان جمع ناشط سياسي ومن المعروف العقل في طبعة دار إسلام أو جماعة الأخوان المسلمين أنا أعلم جيدا ضباط أمن الدولة اللي كانوا يعذبون ف في كثرة أمن الدولة ويعزو غيري ما ما خدناش ضدهم أي إجراء أو والفكر النقدي في البلاد آدم فيبلغ لو عزمي سنة كامو وعمل معايي وقع لكن دا يعني يعني إحنا قدرات المرحلة ليست مرحلة ليست ليس الوقت وقت اللي كان قدرات مش وتخلص وأنا هييجي بعدك أذن لأن إحنا خلاص يعني كنا بنعمل العزة غلو وربنا زج اللي يقول على العمل اللي إحنا كنا بنشتغل عليه وبالتالي الفترة القادمة المحتجين وعلى فكرة إنشاء الله الوطن هنتصر وال ومصر شاء الله انتصر بالتوافق نحن نشكر علينا و حتى وإن جاء لقدر الله أحمد شفيق فكل ما تسيبنا نحن وقفنا كلنا إيد واحدة مع بعض ورجعنا تاني صف واحد ضد وهجوم بصورة إنشاء الله بإذن الله لو حصل وجاء أه أحمد شفيق هذا ليس تهديدا ولكن أعتقد أن الشارع كله يرفض هذا ال أه ال ال الشخص و و أنا باستعجب أحيانا زاي غاب عدد هذه الأصوات بانتخابات'
EGY,'التعدد عامل المناخ جادا للخلل الجدل دا يعمل المنيفي مفيش رأي واحد هو الحية حياة بتعليل كلام يعني فج يمكن دة بشكل غير مباشر بالمناخات اللي أو المناخ لتواجد اللي عملوا لفكرة وجود ال الأجانب'
EGY,'التفاعلي نحنا لا يوجد أي تحريك غير قوي يعني سعد الدين المصري'
EGY,'التسعينات سنوات ذروة العنف غرفة عمليات إرهابية إن دي كانت خلفية بتدفع أه أي مفكر متوازن أه إلى كيفية التفكير فيه'
EGY,'التيار إن أنابيب عندما فصل من المشركين ليحل محل الفصل عن دهشته معنا طبعا بعمل مؤثر جدا'
EGY,'الوضع والسلطة القائمة والوضع الاقتصادي وبناء مصر اقتصاديا ودور والدك حكومة الفريق'
EGY,'الخلل في المحور مهمة جدا يقلق المستثمرين جميعا وهناك مخاوف من هو وساد الديني والضغط الذي كان من الصندوق'
EGY,'الخطة عندما جاء الخطة الخمسية الأولى وصفت بأنها خطة ناجحة بكل المقاييس إنما قدرتها الإنشائية أو الإضافات الجديدة لأضافته الاقتصاد المصري الحق إضافة حقيقية بشكل مصانع جديدة أو أو أو استثمارات جديدة لم تكن كبيرة لأنها اعتمدت على مشروعات كانت قائمة'
EGY,'الخطوات الجادة والسريعة'
EGY,'الخوف كله الآن من أن رفع سعر البنزين 95 سيؤدي إلى عدم وجود بنزين 92 وتسعين في السوق ويضطروا الناس لشراء 95 فالبلد تلتهب وكل شيء يشتعل كيف ستعالج هذه المعضلة وأسمع منك الإجابة بعد فاصل قصير نعود إليكم بعد فاصل قصير لمتابعة هذا الحوار مع رئيس مجلس الوزراء المصري الدكتور هشام قنديل'
EGY,'الخير بمبادرة من مجموعة من الشباب اللي بحب البلد اللي بعد الثورة قرروا إنه في غياب يجب نوفل تعكس الخير بنحاول نساعد بها مجتمعنا بنحاول نقنع مشروع مركز طبي خيري موجود في قرية من قرى محافظة الشرقية اسمها قرية الشبراوي تبعد عن الزعزع حوالي 10 كيلومتر'
EGY,'إحنا بنتكلم الآن عن الكويت نتكلم مثلا على على دول أخرى'
EGY,'اليوم فرض علينا'
EGY,'اليوم من الطلاق متجاوبين جدا كان عندهم وعي ثقافي مع صحفي محترم هو إنسان عرف البحث الحالي في بلد عرف من هو علي دور ويطير في نفس القضايا وعايز ليدلوا فقد كان التجاوب منهم من ناحيتهم حلوة'
EGY,'الزيدي أبرق مجرد وصنعاء الاستجابة في الساحة الكبيرة الموجودة أمام مسجد سيدي جابر فوجئنا بتشكيلات كبيرة جدا من الأمن المركزي'
EGY,'انفجار حصل فرصتين اللي طلع من بلكنت بتموج التلفزيون عشان والناس اللي في حين وناس مش مصدقة لازم تشوف التلفزيون من البلكونة ول ال أه سجلت في الشارع وقوة الناس الأعداد يعني و تعمل أغنية معاشهم تتضمن تمت عملية كشف ولى محافظة اللي كانت حلو حلو مبارك شعبه حلو كان في ده يعني اثنين مليون ستندلع واحد يروح لحاله مبارك أه أه شعب حلو نشعر فرحا يعني ما أعتقدش لمصر ينشفها بتدي يعني'
EGY,'انفرد بخفي لمصر يعني الناس الآن فكرنا مصرية غيابه من خلال البرامج التلفزيونية اللي بتطلع من الفضائيات كأن إحنا كأن مصر هي غابة وكأن هذه الحكومة هي امتداد للحكومة الفاسد السابق'
EGY,'انفتاح هذا التطبيق العملي إلى انفتاح النظام بدون شتم مسؤول لكن بعد فترة للضغط الشديد اللي كان عايشها المصريين يعني أنت لم تقل لم تعيش هذه الفترة إن عشان تيجي لتشتكي دجاج أو فرقة أو في الطابور ممكن عشر ساعات وكان في ناس بالإعلام عاش توقفوا يعشن تأخذ أنت بتصورك ممكن تعديل حدث يعني كان في مشكلة فاحنا بالنسبة لمستوى معيشة الشعب المصري غت حبته طبعا فلسفة النظام أو إيجاد نظام لا إحنا عايزين منفرد على النزول من هذا الوضع الوضع الحالي مكشوفين يستمر فأه أما غير انفتاح وخذ الاتجاه باستهداف الحكومة يعني غامضة يعني'
EGY,'انسحب من دول مشاركة في عدد اللائحة'
EGY,'انتهى الصواف أماكن شعبية وفي مناطق عراقية وكذا عشان نوضح الفكرة ووضع والأفقر ودي موجودة الشارع حتى'
EGY,'انتيكة الناس عباس ناتو تسمع واحد التلفزيون لكل للساعة 3 عام الفارين الناس ومصر أو مثلا يعني دولة مدنية'
EGY,'اقتحام لأمن الدولة وبينت النتائج أن الدولة يعني بعد كده ثاني حصد أفكر مدين التصرف الكل لحظة'
EGY,'شباب الأردن إسكندرون'
EGY,'إحنا بنتخذ تشييع تلو الآخر علشان نعيد هيكلة المؤسسات مجلس الشعب الذي لم يمض عليه سوى أكثر قليلا من ثلاثة أشهر حتى اليوم بيتخذ منظومة تشريعية كاملة لإعادة هيكلة وبناء هذه ال مؤسسات جديد والتخلص من الذين يمسكون بالمفاصل دولة إحنا أثبتنا والدم الحكومة والدم وزير البترول إن البنزين والسولار بروح فيه إن كانت ال العربية ال ضخمة تأخذ أه أه هذه الحصة التموينية وتذهب إلى ال الصحراء'
EGY,'اسمح لي هل حاولت بس ملاحظة ثم بعد ذلك لأن تحركت من حيث الشكل ويجمعون تعزيزا أنا بعلق على جزء مهم حتى لا يتصور أحد أن الموضوع المسلمات هو مش مثل الأول'
EGY,'اسمح لي'
EGY,'اسمحي لي أجاوب على حضرتك ولكن لي تعليق بس تستعد وصف إننا أتكلم أنا أنا مو حد تماما بقول للشعب صاغه أمام المؤسسة العسكرية لكلا ما حصلش مني وفي تسجيل موجود أه حتة إن الأمن القومي بتكلم عليه بطريقة غير مضرة كا أتمنى أن يراجع نفسه في هذا الأمر أما بالنسبة حضرتك للدستور أنا على الأقل لإيواء بسيط قوي في هذا الأمر الشعب بكل النهضة أ بيدوا أه بيرى إن دا واقع إحنا عندنا دساتير موجودة وعندنا دستور 71 وعندنا فقهاء دستوريين هل هذا ظلم أمشي واضواء النواحي النظرية اللي بتعملها جماعات أو أحزاب ولا وجعل جمعية تأسيسية لأعمل مجلس رئاسي لأ دولة مدنية لا دولة عسكرية لا دولة دينية إني يعني علينا نفهم نحن في مرحلة زهمول عايزين نطلع لقدام ونطلع بالتلميح إلى إن ما نوصل العملية إنما لو أضفنا في الصراعات النظرية التي لا تأتي بخير يبقى عمرنا ما نوصل لحاجة وفي هذا أوزاكي موقف المجلس الأعلى للقوات المسلحة أنه يثير باستراتيجية ثابتة وصادقة مع الشعب في كل ما قيل ولا يقف عند أي تطاولات من الحديث النظري الذي لا يعتبر خير على الشعب المصري'
EGY,'استعدادات الديانتان الجسم وتؤدي بعد كذا إلى تاشان كل الأجهزة'
EGY,'اتفقنا إن العدد النسبي هو ألف عربي حيث عرف وبيع ينتمين العدد الصحيح صات بشرط أن البيه ليس يوسف'
EGY,'اتفقنا على أن يحميهم طلع 60 مظاهرات من إسكندرية من من كذا ما كانوا أقل نحن نلتقي لمظاهرة جمعة ألف شخص أنا أعتقد كلنا في الشارع أه في الشارع بيير باشرحيل عندنا في اسكندرية لو جمعنا كل شارع بغير حيث أعددنا مثلا ست مظاهرات ستة آلاف إحنا كنا نجحنا'
EGY,'اتفقت وهي بالنسبة للجنة'
EGY,'اتهامات للإخوان بأنهم ينادون بالتجديد والتغيير ومكتب الإرشاد في أعضاء بينهم 20 سنة للتجديد والتغيير وثلاثين سنة أنا بقول لك ثاني يخرجوا مفروض مناصب قيادية زي كل دين يتم تغيير قانون الجماعة يسمح للشباب تحت سن الأربعين يكون وخمسين في المائة من ال من ال أعضاء المكتب أو أعضاء مجلس الشورى بمرحلة جديدة الآن أما تقتضي للقيادة الحالية أن تقول أنا أنجزت الآن وصلت لهذه المرحلة وهذه استقالتي ون وير في القوانين وتبدأ مرحلة جديدة شباب أفيغدور'
EGY,'ب أعلى أعلى مكان في لندن التحليل ردا على بودمان لنا مرتين من الكون فالذي أه العربات المصفحة لكانت بنت مهدي للخصم إعادة مثلهما كانت طوائفهم وعدة تيرمينا بتاعتي قنديل لعدم تتبعت ترميمهما الأمهات بعربات سيدي سيدي غيتينغ إنه هو طبعا لدمج كذلك في الوزارات لينا مع والماما غارة الميدان المسجل في المدة وجوب التلفزيون مصر كيري بولندا فاضي ون تينت بدت غير بتدرب الرفاة معناتها لازم نحن ن'
EGY,'ب بإقالة حكومة الجنزوري ومع ذلك لم تتخذ أي خطوات في هذا الأمر أمس أكثر من 8 47 نائبا رفضوا بيان الحكومة فقط أيده ستة نواب لأول مرة في تاريخ مجلس الشعب منذ ستين عاما يرفض بيان الحكومة بهذه القوة وهذه إرادة شعبية ومع ذلك الجنزوري قاعد حتى ما عبرش مجلس الشعب ولن إمبارح واللي عمله'
EGY,'إحنا عملنا انتخابات وأمام وسائل الإعلام كلها مفتوحة مرشح كل أفراد الإخوان فيها كل المرشحين عملنا في انتخابات أيضا للأه الحزب كان كل الأفراد مرشحا فيها سواء كان من الداخل أو من الخارج هذا غير صحيح نحن بالعرف الانتخابات ألغي في انتخابات نحن نقوم بانتخابات نزيهة غير مشهود لها بمثلها في العالم كل لحظة'
EGY,'بشكل واضح عن المسألة عن وعلى وجه التحديد رغم كل هذه الجهود الجميلة والقدرة للتوافق لحضرتكم الدواء لكن إلى أي مدى هي أه يعني تحدث عن حزب الجماعة الكثيرون يرون أن هناك فاصل في سيطرة أو هيمنة أو تابع تبادل أدوار القرى لا يؤخذ مقر الحزب بطريقة لطيفة الحكم الانتقالي المغلف الأحزاب السياسية الأخرى النقطة الأخرى إن في النهاية ال يعني عامان من يأخذ القرار هم مجموع موجودة فوق كل كلام الحج دوردة'
EGY,'بشير على خطاب سنويا كل دولة شهور بننزل منطقة معينة لأن إحنا بيجينا وعرض من المناطق بشكل ملموس مع المنطقة'
EGY,'بادئ ذي بدء لابد من احترام أحكام القضاء إذا صدر حكم نهائي من المحكمة الدستورية العليا بعدم دستورية القانون الذي أجريت على أساسه انتخابات مجلس الشعب أمام إشكالية الإشكالية لأنه لا توجد الآن المحكمة تصدر حكما ولكنها لا تصدر قرارا بالحل الذي الذي يملك إصدار القرار بالحل رئيس الجمهورية أو من يقوم مقام والإعلان الدستوري الحالي مفيش حل مجلس الشعب'
EGY,'بالانفتاح الاقتصادي الضوابط القانونية والكأس أشكال الفساد بدء من فترة يتحول إلى مؤسسة لنهمه قومي'
EGY,'بالضبط لأنه نحنا وسائل إعلام ولاحظ كما تتصدر فيه في القلب أعتقد أنا لا أملك إما أو يعني أه برأ إنك تقول وتستضيف بكل يغلق بالأسبوع أنت الذي تحدد'
EGY,'بالدجاج دللي عبد الساتر ألا تعالقات المعنى قلت نشاطاته بتكليف بتجمع تنظيم عمل تنظيم سري وبتجمع الناس ليه'
EGY,'بالفعل لكن في أصل بالموصل تونس قطر مصر فقد قلل إزاي إحنا بدينا قبل تونس و ولاينتج سواء كنا وأمل بالصورة فقال إحنا مشكلة تكون التقدمي نعمل على الإنترنت ليبيا وتونس'
EGY,'بالحرف يعني إحنا في الحكومة حرسي كرئيس لروسيا معارضة على حد إحنا برنامجها ولا حسين قويره'
EGY,'بالجوهر فيها اللي هي إن المدينة ونقلت عن فكرة أسطورية حرمة لشخصية عدة ثم كانو وكل الناس إنه يبقى في مدينة هيناو وتحال ح المبتدا يكون له بقى يعني طبع ا كلماتك'
EGY,'بالنسبة لعودة مجلس الشعب مكانش فيه ولا واحد من تيار الاستقلال ليس في أي مكان بالقرب من السيد الرئيس جميعا اللحظة ذكرته بالنسبة للأزمة السابقة الخاصة المستشار عبد المجيد محمود النائب العام السابق هذه الأزمة لها رواية أخرى يعني أنا أتحفظ عن ذلك وإن كان المستشار أحمد مكي شاهد بها على قدر شهدت فيها كاملة'
EGY,'إحنا حاولنا نقرب للناس نقولهم إحنا بنعمل إيه وإيه هو الفن التشكيلي فذك اللازمة'
EGY,'بالنسبة لموضوع النيرب مزيكا بقضية أو احتجاج إيه هو بدايتك كذا وإحنا واخدينه من الاتجاه دا بس دا برضو موقفي في ناس بتغني ما بتقولش حاجة والأصل كلام عن أول بقول حاجة لازم بس سعادة ال السوء أو الجمهور بأطالب نوعية معينة من الكلام مثلا حاجة مثلا تفضل وكي كل حاجة ببعديها ال اللي بيعملها في اللي بيغني أي كلام في البيئة اللي بجد بحسب كل حاجة موجودة والسحب وسعى نتوحد ممكن ما بيحبش اسم على ما فات ضمته الشرطة من الحتة بتاعة اسمع بس إحنا كلنا كعرب أو المجموعة بتاعتنا إحنا كنا انتقاديين وبنحاول نتكلم عن الواقع والوفاق لكن مش حلو فأكيد كلام يبقى صعب'
EGY,'بالنسبة لصورة الولايات ولقيت هموم الاثنين في مصر قبل الثورة ما تقوم وإحنا بنحاول إن لازم يكون في صور حتى لو بطريقة غير مباشرة وما حدش راكبا تنبأ بني في صورة تحصل بس الوضع ما كانش صح أكيد أنت مش عاجبك اللي بيحصل وبتقول دائما إنت مشعل مثل بيحس فعشان هيك حل لازم تقوم صوت إحنا طبعا كلنا يعني حسينا مني إتفتحت لنقل البوابة إحنا كنا نسكن ينات 10 نقدر فعلا نكلم ب لك على كل قوانا لكن تم قائلة إنه ممكن تقول حاجة نتعجب شحاد يسلط مشكلة'
EGY,'بالنسبة لي أنا أنا مصر لا شيء تافه تعمل كل واحد فينا في كتب مقال ووضعت وحنا نناقش مع بعض كبار أوروبا ألف 2015 3 فالكل الضموري نرجسيا منكم جزئية كيف كانت سياسية أكثر منها حقيقة بسيطة وسرعة السرعة أساعد أنا أتحدث عن بعضهم المعرفة'
EGY,'بالنسبة يابوي بوبال المزة تاء الوحيد تقريبا اللي إنت ما بتبقاش مقايضة بكلام معين نتمكن أتكلم فيه وي بالذات شعبنا نوبل بتاعتنا يعني نحتاج جاؤوا الوطن العربي كله محتاج النوى يعني يسمع كلام دورة وتنوه زاد مثل موسيقى نحنا مستوى ضمن صيغة يعني ممكن نستخدم جاذبة بنيزك بأستغرب يعني الإيبو مش مقايضة طيب بطيخ معايا من المكسيك أوجلان معين لأ هو ببكين يجب وفيه شغلة طبعا كلام الأول'
EGY,'بالتأكيد تتحمل جزء منها لكن حين يكون الأمر يعني الكذب والادعاء بأشياء لم تحدث ثم نواجه بها إحنا للأسف حضرت جزء كبير جدا من الإعلاميين في مصر لا يبحثون عن حل مشاكل البلد'
EGY,'باول لنتخيل إنك يعني إن إحنا رائح إنتاج مصر من صحافة في المستقبل وسيلة للحشد لما يكون في مشرحي للترويج طوال لوضع خطة حلو'
EGY,'بدأ الثمن عند ال 0 ماركتل نادى بالضبط العربية من مجلس الوزراء ووقفت بالضبط عند الناس قاتل وسفر وارتفاعها بدء توافد بانيبا نصبية وبعد كده بعد ضرب النار بقتل المتظاهرين وعربيات كلاما إل الظواهر السيئة بيد أن التدين كيف والموضوع دا ففي حين يقرر نويت بيض اسلموا المتظاهرين وقتذاك حرف بالعربي التعاطف'
EGY,'بدأ فكرة المؤسسة باعتماد الخدمية ومركز تدريب لعمل الوراء اليدوية لحود الآسيوي نقول والله ممكن سعد حداد جيدة ميت ميت لو السلبية وبعد أن الجزء الكبير إخلاء فرصة عمل في السنغال بتلاقي السهولة الفرص عماني سالاس حرص موجودة يعني بشكل فعال وكان أساس هذا السلوك من أشهر نظمها نقول والله لأن ما بيتحركش دعما منها'
EGY,'بدأ من 91 بدء تفكيك المنهجي للقطاع العام بتدمير أهم وحداته بالبيع للأجانب وهو أه في إطار برنامج الخصخصة'
EGY,'بدأنا بالأفكار البسيطة قال الخليتين التنظيم أه سيبحث عن سجلات أه أي نوع من أنواع الإكسسوارات مع الوقت بدأ يتفتت مكمن يبتكر وتلعب كلفت بتكتلات ويرتدي فكرة جيدة'
EGY,'إحنا هنا دلوقتي مع صبية ومعب الطبيعية ومع مسجلين خطر معروفين بالإسم لدى الشرطة والشرطة سيباهم'
EGY,'بدأت أول على الهبوط جماعاته صناعية تحت التمرين ما حدش مستوى قطعي الصناعية فبدأ يظهر للستات الكبار في السن إحنا عايزين صناديقنا مرن مصدرا عندنا وقت وبدأ يحصل تواصل ما بين صناعية الكبار في الصين وسمايا الصغيرين وبدأ ي له بعض برضو'
EGY,'بدأت عندهم قيمة وأنا أنا فعليا بعض الشيء إننا لأساعد كلما اللي بيشتغلوا معينة وبالتالي أنا بأتفق في المجتمع يعني ما بيشتغلوش معي أو كل هذه الطائفة من مجتمع تملي دلوقتي'
EGY,'بدأت كذا ورب لسبب فني وخطط الجوامع والدعاة كرجل قوي جدا في اليوم للرئيس السابق نحنا موجودين في الميدان قلت له يعني أنت كنت موجود إحنا موجودين'
EGY,'بدأت تتوصل بطريقة مباشرة مع الحاجة اللي إحنا عايشينها دلوقتي يعني أه مرشحين بدار الرئاسة فكرة الانتخابات أعمل مشروع للأقصى بيداوة'
EGY,'بداية بداية الأزمة مع مع مع هذه الحكومة فانتظرنا شهرين بعد شهرين الحالى تدهور الحالة الأمنية تتراجع الحالة الاقتصادية تراجع الاستهلاك من النقد من احتياط النقد الأجنبي يمثل كارثة فى من أل الخطر طلبنا إنه الحكومة اللي إحنا كنا عايزين نتعاون معها علشان إحنا كان عندنا أصلا في حزب الحرية والعدالة اللي بيمثل إعلامي النسبة اللي موجودة إخوان مسلمين إحنا قرار سابق مش ها يشارك في أي حكومة إنتقالية وإلى مؤقتة ولا إنقاذ ولا حاجة لما تستقر الحياة السياسية فلما قالوا إن دي فترة الحكومة مؤقتا بإعلان أنها نهايتها في 30 6 فنحن لا نقبل هذا ونتعاون مع هذه الحكومة والزيارة كانت إشارة أه مهما في هذا الوقت الحكومة خيبت آمال الناس والمواطنين و وال والنواب أنها لم تقدم برنامجا حقيقيا والأهداف التي وضعت للحكومة وشكلت من أجل هذه الحكومة بتكون هذا لم تتحقق فبدأنا إحنا نطالب باق إقالة الحكومة قلنا لأ ال للمجلس العسكري أنا شخصيا تقول أن هذه الحكومة واستمرارها ما فيش أنا سأقول شيء هام جدا'
EGY,'بداية من دماء يعملنا تضخم كبير'
EGY,'بداية ستتعلق من الغناء كان هو صغير بمياه وسماع الشيخ أحمد نذهب وبراهيم الأسري وكان باقي يتابع الأنشطة اتهم اللمبي وهنا الإسكندرية على أئمة أه سيدي حذيفة بن اليمان هنا في حي كوم الدكة أحد الساحات كان بيجيب السبت بيوافق عليه ويغني الأصدقاء الثوار وبدأت جولته تبدأ من ال أه التعبير الصغير اللي موجود ما بين الولايات مع بعضه بعد كده تطرق إلى أن ندخل المعهد الإيطالي وبدأ يتعلم النوتة الموسيقية البيئية إلا أن الجزء الخاص اللي كان بأجل تفكيره بيجب تكبير الحجم ملوك والدته هو إن هو لابد أن يتقن حفظ القرآن والسيران الرش'
EGY,'بدلا من إنشاء مشروع جديد أصبحنا فقط نوعي التأهيل المشروعات القديمة ونمو المجهود الحربي اللي هو استنزاف مصر بالفعل ولكن أثبت هذا الاقتصاد وهذا القطاع العام أن يعني جبل حقيقي في الفترة ما بين الحربين لسبعة وستين وثلاثة وسبعين لأنه بالفعل كان القاعدة والسند الذي تم من خلالهم هدد بناء القوات المسلحة وتمويل تسلح نووي تأهيل مصر لخوض الحرب في 73'
EGY,'بدون شك إن الكتاب الإلكتروني عصر تأثير كبير على الكتاب الورقي وعلى مبيعات الكتاب الورقي يمكن لا يرجع لأسباب كثيرة ممكن أه رخص ل أل أل أل أل الكتاب الإلكتروني أه سهولة الحصول على الكتاب الإلكتروني في أي مكان في النت الشارع في أي مكان وبالتالي بدون شك إن الكتاب الإلكتروني عصر تأثير كثير على الكتاب الورقي ولكن مازال الكتاب الورقي له رونقه الخاص ومتعته الخاص'
EGY,'بدوره كتار جدا خضع للاعتقال للتهديد ليتم في السجن زي كريما أمروزي مايكل هذه المزايا النظير من اليمن السعيد مسعد أبو فجر حملت بقلم يلخص لتشويه السمعة'
EGY,'إحنا ككنيسة كل واحد له رأيه الشخصي ورأيي الخاص به إحنا عندنا شباب كانت متواجدة من أول يوم خمسة وعشرين في قلب الثورة وكانت متواضع في التحري وكانت ببيت التحريض وكانت بدعم الصورة من أول يوم لحد آخر يوم فشوف للصورة وشوفنا الرؤية وشوف الناس الموجود المتواجد شوفنا الافتراءات التي تقال في التلفزيون عكس اللي موجود هو الميدان عكس الموجود الناس الموجودة الوالد اللي كان بيقول على شاشة التلفزيون غير الليبي اللي جوا الميدان نفسه'
EGY,'بدوي في هذه النقطة هل لازم يكون في أطراف والله هناك أنفاق إيران بعض أساسية يعني هلا لو جمعت والمسلمين لم تكن في هذا الموقف وكانت أه أه اكتسحت هذه الانتخابات أو دكتور محمد مرسي فاز بالجولة الأولى لم يكن وطلب منه أن يقدم تعودت بالمجتمع فيما يتعلق بعدم استئثار فيما يتعلق ب الحقوق والحريات فيما يتعلق بالمستوى القانون الأمر للمدرب للمتفاوضين في حقوق إيران مجتمعية حقوقه'
EGY,'بعد أن انقطع الدعم يعني أنت بنفسك اللي كنت بلبنان'
