@relation textClassifier

@attribute textClassifier {EGY, GLF, LAV, MSA, NOR}
@attribute text String

@data
LAV,'يا أستاذ محمد المعارضة عندها أسلحة فردية'
LAV,'يا أخت الثلاثة سلسة من مسدس هذا اللي بس من شان الناس اللي داخل السجون بفلان وفلان ونقلوا إلى آخرين نعطيهم شيء نسميه خارجي يعني'
LAV,'يا أخي أنا بعد ما أنا ما بدي بلقاء بري بلقاء تلفزيوني أقسم لك بالله تعالى أننا فوجئنا بها كالناس الآخرين والله لما كنا نعلم عنها إلا سمعنا كما سمعتم نفسه غير مفروض نحن أرسلنا واحد نقتله لماذا يقتل كل واحد من الإخوان المسلمين فرض هذه القيادة مجرمة وأرسلت تقتله وهذا شيء لا أساس له دار الخيال ولا بالحال سيد لما لماذا يريد رفعت أمنية أن يقضي على الشام ولماذا يقتلون 1700 أو الفوسجين في أقل التقديرات بتدمرنا بحث أمر شمل حتى النعاج تذبح بهذا الشكل إذا قتلتم فأحسنوا القتل بجيبوهم بجمعوهم وأنا كاتب تفصيلاتها كلها في في هذا الجزء الرابع في المجلد الرابع من من تاريخ الإخوان لماذا هذا هل سمعت يساعد جوام وقع في العالم هل سمعت الآن على الكوكب بالكرة الأرضية قانون طوارئ يستمد جورجيا 3 أسابيع ضجت أوروبا الحكم العرفي وبيريز يعذب تبع باكستان مع أنه من السياسة الأميركية ماشي في ركابها شهر واحد ما تحمل الحكم العسكري في باكستان ونحن 49 سنة كأننا الإسلام للبشر وكأن أبناء سوريا أبناء الشام التي بارك الله حولها جاء خدمة قال الرسول إذا فسد إذا في السبت إذا فسد الناس فعليكم بالشام يزعه وعجز فالأخ وجهاز علشان خير فيكم حديث يعني ي يحكم ب أبناء الطائفة 80 فيها كما قال محمد معروف كانوا بالجيش الفرنسي ولا ولا وآخذوهم ولا نحاسبهم عندما الطائف لست مسؤول أنا أقول لك في كثير من أبناء الطائفة ينكرون هذا الوضع'
LAV,'يا ستي مصر قوة كبرى الدول العربي إذا بدو يكون في مختبرات أكثر مختبرات ممكن تكون علمية أه أه فيها شيء متقدم في مصر وبالتالي تحدث إذا كان ما عندهمش ال المختبرات الموجودة أه أه بالنسبة للنواحي الإشعاعية بالتالي بيعطونا يعني أه أه خبرتهم بساعدونا في كل هذا الأمر هذا الموضوع ودائما وأبدا نحن نلجأ إلى مصر من أجل مساعدتنا في كثير من القضايا التي يحصل فيها لبس لديه'
LAV,'يا سيادة الرئيس المسألة هذه شوف لوجهة من الناس في كل المحافظات كل مين اللي عم يقتل مين كذا هل في درعا في ناس بيعرفوا في بانياس الناس بيعرفوا مين هو أسماء هؤلاء يعاقبون عل إن مش كواحد من القتلة لقتل الأطفال الشلة أظافر الأطفال لإليسا والمجازر وبعيد الانتخابات الناس الحبوب ينتخبوك مرة إذا تساوي طبعا بعد وقت الحية عليش جاوبني جاوبني بالحرف الواحد والله العظيم هكذا جافا الآن عقيد لشتورة عندما عراقي أنا عنها خيب عاقبت أنا أه أه عاطف نجيب ابن خالته عاطف نجيب اللي أنا أظافر الأطفال كعملة لأب قلع أظافر الأطفال عقدته وعزلته عن منصبه ابن عمي في أه لا دي جميل أسد كان في منصب ماذا يعني حاول ذكر اللي مهم كان في مصر صار له عشر سنين كمان عزلته عن منصبه أه وبيت ببانياس وقت تحركت بانياس أه فيجوز بنت خالتي موجود في بانياس فأيضا عزلته والله الأمر بعدنا عزلته تصل خالته وخاله كبيرة عمر كبير هكذا يتكلم معي بكل جدي التصقت خالتي وعمر كبير صار لي شي عشرين سنة ما شفتها فاتصلت وقالت لي خالدة يعني ليش هيك عزلت أه زوج بنت خالتك قلت لا يخالف نحن الآن في أذني في فترة يعني عصيب بس استنى علي بناتنا ترجع الأمور تهدأ الأمور ديك إن برج وعلى نفس المنصة هل والله ما أعرف شو الهدف خالته ولا اتصلت الوالدة وأنت ليش هيك عزلت زوج بنت خالتك تصلة خاصة زعلان فالكل إنه أنا رضيت خالتي حكيت خالته فإنت كمان كلمتين منك يا بنت خالتي بيكون هديل هديل هديت الأمور نقلا تشونج يتكلم عن الإنسان هذا هذا إنسان يتكلم بنت خالته جوز بنت خالته وابن عمي وابن خالي هيك عم يتكلم وبكل جدية وهو يعني هاي كلها المسألة إنه اتصلت خالتي مشاعر الحقد موت'
LAV,'يا سيدي'
LAV,'يابلدي خير من شارون ليش هيك عم بحكي عليه'
LAV,'يالله يالله'
LAV,'يبقى في النهاية نتكلم عن ازدواجية المعايير دكتور لما إحنا نصمت عن ضرب علشان إحنا في م وأنا مع السلطة ونود استجواب مستحق على هذا الضرب ثم نأتي إلى أمر آخر ونقول إنها الضرب غير معقول وغير مبرر عالم احترامي لا يمكن أن نقبل المصداقية من هذا الشخص عندما يقول عندي كلام وأقول أن هذا ويقول أقصد هنا وبعدين وغبش وانتقد تقبل في كلام مرسل جوشوا تقبل كلام مرتين إلى النائب مسلم البراك لما قال إن قوات أردنية بلوبي هنا ولا نقبل فيه هناك عندما يقولون إنك وليس كلام منزل من السماء إنما كلام الأمير هو الذي يريد فهم أن هذا الكلام ولسون ضرورة حدد عبر نصوص دستورية وأول الفقهاء الدستوريين وحكم المحكمة الدستورية أكد أن السلطة التقدير الضرورة'
LAV,'يدكم المشتركة'
LAV,'أه من 90 وكان بشيء كثير بس تخديرهما'
LAV,'يعبر عن حالة فالحديث يفعل منه كثير'
LAV,'يعمل العملية جونو'
LAV,'يعمل حجرات منزل كان الاحتطاب ليس عملية ليست سببا له ثمن استخاره تدخله مسك سلاح والهوان ليست باستخفاف المالية يصلي يعني عمره تسع سنوات'
LAV,'يعمل ما غاية الدين بيروت'
LAV,'يعني شر البلية ما يضحك أولا هي حركة الخاص لحافظ الأسد حين حاول هاي أي محاولة وقال سمعت يعني عن طريق منظمة التحرير الفلسطينية النقال وهدول الزراعة أنا عندي قدرة انطلقت من 77 في شهر أيلول سبتمبر تعد وغادر سوريا أن أصل إلى القصر الجمهوري وأ غريس أه آغنيس مجموعة فيدعي أغرس بنظام بديل بالحرس الخاص بحافظ أسد الله 8 بها كما كما جميع الناس'
LAV,'يعني إذا بدنا نطرحها ب بإختصار وبشكل كثير واقعي خلينا نقول المحور الآخر يعني بيبلش من طهران بمرق بسوريا بنت بفريق 8 آذار بلبنان هو المسؤول الفعلي وهذا ليس اتهاما جزافا بعطيك بعملية اغتيال الرئيس رفيق الحريري التحقيقات الدولية أفضت إلى أربع متهمين نان من حزب الله وحده هو مسؤول عسكري كبير بحزب الله محاولة اغتيال الشيخ بطرس حرب الآثارية لوجدت على مسرح الجريمة تعود إلى شخص أسمه محمود حايك'
LAV,'يعني أكثر الأناشيد اللي كنا ننشدها في المدارس وفي المظاهرات وهيك كانت اتضح أنها من ألحان الأخوين فليخي كنا دائما نسأل منهم الأخوين فليه إحنا نعرف الأخوين رحباني هزمت منهم الأخوين فليفل كان الإجابة فقط كل ما نعرفه عنهما أنهما من لبنان'
LAV,'يعني أنا أتذكر يومها أن صوتنا كان مخنوقا'
LAV,'يعني أنا درست أناشيد وطنية في المدرسة من عندما كنا صغارا بنعرف كل الأناشيد الوطنية بس كنا نعرف الأناشيد وين أه نغني هاونات تحمل دون أن نعرف من كاتب النشييد وما ملحن النشيد أه بتتصور لأنه كان بهديك زمان كنا نعتقد إنه هي مرتبطة بالوطن وكأنها الآن مع الوطن وناس علينا من السماء'
LAV,'يعني أنا لا أنظر لهذا الموضوع من زاوية سياسية شو موقف الروس في سوريا أو غير سوريا أنا أنظر لهذا الموضوع من ناحية مهنية الطبية مخبرية من ناحية فنية فقط أريد أن يكون هناك عندي مساعدة من أجل الوصول إليها هدف اللي هو حل اللغز علاوة على المختبرين اللي حيكون موجودين الفرنسي والسويسري المهم يكون عندي مختبر تال لعل وعسى أن يساعدنا في حل هذا اللغز بدي نحن مش بالدورة قد يكون هناك سموم أخرى ممكن أن يخرج علينا غدا شيء آخر إنه ثم آخر إحنا المهم بالنهاية المختبرات تعطينا نتيجة شو سبب وفاة'
LAV,'أه من ستة شرطة لمتطوعين بس قبل بالتطوع حضر النظام نشرت مؤسسة لملمت منتشرة بالضبط بالطوارئ بأه فاق فأحرى هي إنقاذ أطفال أه حدا مصاب نقله للمستشفى عندي مبادرة يضبطوا لزيادة لإن أنا بحاجة لإرادة ببيتي جيراني وأصحابي بحاجة لإله لأنه نحنا نجاح بحاجة لا دفاع مدني بالمخيم'
LAV,'يعني أنا لا أريد الخوض في الحديث في هذا الأمر ولكن أستطيع أن أقول لكل الشعب الفلسطيني أنا بوعد كل أبناء الشعب في هذا المكان وفي هذه المهمة حتى لو كلفتني حياتي مع معرفتي ال ال ال ال العميقة بخطورة هذه اللجنة وخطورة أتولاها بوعي الشعب الفلسطيني طبقا لل نهاية حتى أصل إلى الحقيقة وإذا ما فشلت سأقول للشعب الفلسطيني أني فشلت وشو أسباب الفشل وإذا نجح إنشاء الله كما نحن كل الشعب الفلسطيني وبشفافية'
LAV,'يعني أنا قابلتهم وبعضهم أه'
LAV,'يعني أنت عايز تقول إن كل أمورك في البنك كان الدقيقة وي وإني ليس سوء إدارتكم للبنك وإنما القرارات الدولية بإغلاق البنك وتصفيته بعيدا عن كم كانت هي السبب في ضياع هذه الأموال سواء للمدعين أو عليك'
LAV,'يعني أنتم مفروض يعني أه ما تقبلوا إنه حتى لو فكرت أحكي متقبل وأنا طبعا لا يمكن'
LAV,'يعني أتكلم كطبيب وأنا ليس بالحزب الديمقراطي ولا تاء التكلم أتكلم كطبيب أنا أظن أنه من المنحى الإنساني من غير المعقول أن يكون هنالك 40 مليون أميركي لا يقدرون على الآتي ياخدوا عناية طبية يومية أه وعناية طبية أه هي لمكافحة الأمراض وللوقائية كمان هدول المجموع الأربعين مليون هو من العامل الإنساني غلط من الشق المادي هالأربعين مليون عم بيروحوا على غرف الطوارئ بس يمرض الإنسان ما بيعد تحت الشجرة بيروح على غرفة الطوارئ بغرفة الطوارئ لأنه ما عنده طبيب وما في ملف لإله إذا كان عندك وجع راس الطبيب المناوب بده يعمل لك أمرأة يوسي تزكان وكل ما هنالك والتكلفة بالألوف من الدولارات وهذه التكلفة ندفعها الآن نحن فإذن هالأربعين مليون اللي بدون وقاية المستهلك الأميركي اليوم في ال 1000 إنشورنس بالتأمين الطبي يدفع والدولة تدفع ذلك ومن ناحية أل شركات التأمين شركات التأمين وقتل دخلوا على الموضوع الطبي وعد العالم بأنه بدل الشهري ل التأمين الصحي سينخفض لأنه نحنا نحنا عملنا ومن جمل وبالتالي مصاغة تعالي ولا الناس يا اللي بوول ستريت تبع كلها شركات التأمين صارت'
LAV,'يعني البيض بعلق بعلق بالقوالب ساعة وبعدين بيعمل بحسب الدرافيل مع الولاد ظلت سنجرب بالخلطات لحتى طلعت دخل تعبنا كثير مقبولة وأضافت لارواء شاويس سيتي'
LAV,'يعني اللي الجهة الدولية اللي ساهمت ب ب بسفك دم الشعب السوري أنا بتقديري غير مقبول غير مقبولة من طرف الشعب السوري وهو ال ال اللاعب الرئيسي بكل ها ال المعادلة هو الأساس هو الأساس الشعب السوري لا يستطيع أحد أن يفرض على الشعب السوري حال وستنتصر الثورة السورية رغما عن إيران وعن كل دول ال المتعاطفة معه'
LAV,'يعني المدرسة'
LAV,'يعني المفروض أن وعاء تعاد المحاكمة لأن أنا ما كان عندي أموال عشان ما بالإخوان ما كان عندي إمكانية البنوك ما يمكن ما يمكن تقبل مني أي شيء أموال مجمدة أصولي موجود منين أنا كان ممكن إن نمو الإخوان وأنا محبوس فينا كمان مش بس أموالي وأصولي وإمكانياتي أنفسهم قلنا ما فيه كيلو متر مربع هنا ما قدرش نطلع منه إذا مو الكل إخوة'
LAV,'يعني المودعين والمساهمين التأزم في البنك لا يزيد حجمه في العالم'
LAV,'أه منطقة عكار بالتحديد في العدد الأكبر من الاحتلال عن بغداد'
LAV,'يعني القانون الفلسطيني على الأرض الفلسطيني هو اللي بيحكم نحنا ما بحكم يعمل القانون الفرنسي ولا الروسي ولا أي قانون في العالم وبالتالي ما بيحق لأي واحد ييجي حقق عندي أو يستجوب أو يأخذ شهادة أو مقابلات متى إلا بموافقة القضاء الفلسطيني اللي موجود وحسب القانون الفلسطيني'
LAV,'يعني القضية من 2001 كان المقصود منها هو توريط الإخوان المسلمين في موضوع الإرهاب وعمل ضربة دولية للإخوة'
LAV,'يعني بالموبايل السوشيال ميديا النيوميديا بكل كل طرق الإعلام تلفزيون رسائل إعلامية تجن منكم أميركا الرسالة الإعلامية قد تحوي رسالة كمساج مبطنة أه اللي بهدف أه منتج الرسالة بده يوصلها للناس سواء عن طريق الإعلان أو عن طريق الإعلام فنحنا بدنا نوع الطفل أو الطالب اللي هو الاستخبارت تصغير كونهم صغير'
LAV,'يعني بثلاثين بأنه باع حق خسرنا 30 كيلو بالأربعين بأحب خسرنا 400 كالذي حتى اليابان دلوقتي عملوا كثير وقت عندما عملوا على لبنان 5 د أي عنف ضد أي ربع ساعة يوميا حيخسر وازن حيث ركلة'
LAV,'يعني بيقول لك بكل صراحة بعد اغتيال اللواء الحسن لم نجلس على طاولة وأن ونقوم بعملية حسابية لنرى ما هو ممكن ما هو غير ممكن كان لابد من إطلاق صرخة صرخة مدوية لنقول الفريق الآخر كفى اغتيالا كفى إجراما منك لماذا لا يعدون الحياة السياسية كما هي بطبيعتها عندهم كل المجالات مفتوحة عنده إمكانيات كبيرة عند الأحزاب عندهم تنظيمات لماذا يأخذون حياة سياسية لماذا يقوم بالاغتيالات'
LAV,'يعني عادة الديمقراطي الذي طالب فيها لسوريا لا يجب أن تطبق أولا في صفوف المعارضة ولكن إتهام أه أه أطراف المعارضة بأنها غير وطنية وأيضا وأيضا يعني الإتيان ببعض الدول العربية أنها تساعد وتتحول هذه المساعدة إلى تهما يعني من يريد أن يساعد سوريا'
LAV,'يعني عم بنفس الوقت لها السبب تقدر تستفيد منها لا تحصل على أكسب ملك الشيك على أعتاب الصمود بالبداية لأنه المالديف ناندر معها القتها أبتعد عنه كل شيء حتى لمقولات تولد هلا ما عم نشوف كيف هود أو من كل شيء لكن للأشخاص اللي عم بنقول بالبيئة'
LAV,'يعني فعلا مثلما أن ترحب المحاور اللي حكى فيها محاور كثير مهمة إن كان أه م أه أل محور الكتاب فؤاد حداد كان قاضي لبناني إن كان الأستاذ جوزيف أبو ظاهر ويمكن جامعة سيدة اللويزة يعني أربع محاور خدمة أه ساخنة ملتهبة بالثقافة والفكر والمواقف وبتعرف مآبها الزمان ذكرت الموقف شغل كثير كبير أه أنا من المعجبين بها فؤاد حداد طبعا مانغاي فتية بفكر وأدبه بعرف إنه أه إب يقرب الماغوط أه بيضربوا بعض به بتقاطع أه بتقاطع أنا معهم حتى لفت نظري أن العارمين أه إللي أطلقة بأفكار وكتابات وقلبه مقالات ولقاء مع جبران أخذ إلى ما راح خليه جبران بموضوع الحجاب جبران خليل جبران أجراس الثورة وأعرف الحرية لكي كمان اللي راح ينزل أه بحاكمي ل أه نفس حوله التذبذب بظاهر عن فؤاد حداد وعن أه القضية اللبنانية فأنا كمان بكتابك الثورة حتى النصرة العدالة الإنسانية والعدالة الاجتماعية وال وال الكيان الوطني'
LAV,'يعني غور إنسان متواضع يعني كل يعني بالتشدد ويب التأييد حتى يعني ببساطة نقل جريحة إنسان أن حال السيدان تضمنت أطفال السعيدة ويسمح لي حال أقنع هذا الإنسان عندهم إثباتات إثباتات من القرآن ومن الأحدث المسمى بينهم حتى الآن'
LAV,'يعني هذا كان واضحا العبارة واضحة أعلى المناصب لا يمكن أن يكون الوزير أعلى المناصب أعلى المناصب واضح أنه في الدولة في جمهورية دولة جمهورية لابد أن يكون على المناصب رئيس الجمهورية وكما ذكر ضيوفك يعني عندما زوكر فارس الخوري فارس الخوري لم يكن فقط رئيسا للوزراء ولم يكن فقط رئيس مجلس النواب وإنما كان صديقا حميما للدكتور مصطفى السباعي وكان صديقا حميما للدكتور مصطفى الزرقا و ل مؤسسي حركة الإخوان المسلمين في سوريا هذه الصداقة هذه الحميمية كان رجلا نظيفا متألقا في تاريخ هذا الوطن الذي قدم فارس الخوري هو نظافة أو وتألقه وعقله هو إمكاناته لم يتقدم على أساس طائفي الشيخ بهجت البيطار عممه بعمامته في لحظة من اللحظات إذن نحن يجب علينا أن نعيد الأمر إلى نصابه عندما تحتل والكفاءة المعيار الأول في تحمل المسؤوليات سوف يجد كل إنسان الموقع الذي يستحقه فيتقدم إليه'
LAV,'شو فيها دخلك مرة مفتعل يعني كثير من خبايا شوفية وبعدين في تلك المرحلة'
LAV,'أه ربما كانت متفقة ولكن كان هناك سيطرة على الأرض ولذلك سلطة مركزية تقرن ليس هنا هذا غير موجود سوريا ثانيا هناك على الأقل تقديرات فنحن لا نعرف مدى ذلك ولكن على كل من ليس فقط على المستوى المستوى الأمريكي ولكن دوليا أه أل أل أه أه في في سوريا هناك انقسام شعبي لا نعرف من يؤيد الحكومة الحكومة أه أه التأييد الشعبي للأسد هل ذلك فقط خوف أو أن هناك أه بقرار حكومة قطاعات هامة من منا لا نعرف النسبة ربما لذلك هناك تخوفات ب ليس فقط من من ما يفعله الأسد وما يفعله الجيش السوري وإنما أيضا أن هناك قطاعات هامة من الشعب السوري تعارض المعارضة أن هناك خلاف لإنقسام داخلي هذه التخوفات مهمة وتضعف من من أه من موقف موقف ال أه المعارضة'
LAV,'يعني هذه الزيارة يجب الحقيقة اليوم بعد ما نحنا كنا وإهانة سابقة بالصين مع الجمهوريين سنين لحتى نقدر نساعده ونساعده وزارة الإعلام تلفزيون وإذاعة ووكالة لحتى يصير فيه تبادل التقنية أه تندرج الزيارة إحنا ما ننسى إنه سابقا وقعنا اتفاقية مع فرصة أه وبالحقيقة والدواء عانى بالاتفاقية مع الرئيس وبرعاية الرئيس والونغو الرئيس مائة ببيريز في تشرين الأول وهلا ومن أسبوعين إجت الوزيرة الفرنسية تلفزيون لبنان وكمان وأنا في حق برزمة الاتفاقية وعم بيصير فيه مثل نوع من تنفيذها بشكل قوي وسريع أحد تلفزيون لبنان برامج منا فاصلة كاف وهل الوزير الصيني جاء لبنان كمان تنفيذ الاتفاقية ياللي كنا وقعناها بكانون الأول يعني الاتفاقيات اللي وقعناها إن كان مع الصين أو مع فرنسا عم تستفز اليوم على الأرض هلا إن شاء الله نحن نحن وإياه قريبا جدا اتفاقية مع الببسي وكمان ها الاتفاقية هيك ما نتأمل إنه تقفز بأسعار العامل الزمني أنا برأيي أه اليوم بكرة بعد بكرة بالنسبة لل أه تلفزيون فاصلا كافر نحن بلشنا كنا وصلنا أسبوع أه صار فيه من ضمن برامج تلفزيون لبنان صار في فرنسا كانت بالنسبة للصين عمن بلش هلا يعني آمل أنه خلال أسبوعين ثلاثة أي بلش بلش مشوش يعني الصين اليوم بالنسبة إلنا أه في برامج عن الصين نزلت بالإذاعة اللبنانية بتلفزيون لبنان احتفاءا بالوزير الصيني والوفد المرافق'
LAV,'يعني حاولت كثير نظام اللحظات الأولى إشارة حزب طائفي وأه حاول تهريب الماء ثقافي ديني الشرق مناطق مجلس وتجمعت العلويين في تنظيم بشيء اسمه الشبيحة تعرف يعني ما هو الشبيحة ولها تحديدا هوية أه يعني عمليا هو على أظهرنا للناس المنظمين ضمن حزب البعث أو ضمن الجيش الشعبي أو ضمن العمل التطوعي يعني ولكن بال بالمسمى الشعبي الشبيحة فصار جوها الشباب شباب المناطق العلوية جندوا يوم الجمعة لي أه وقورش المتظاهرين تحت مسميات حزبية أو أي إلى آخره'
LAV,'يعني هل استفدنا بالمرحلة الأخيرة أكيد فإن أكثر من ثلاثة أشهر عم تمران مهلا أثر الى بنك الأخير يعني فوق ال ال الوصول بي 2 أيار على خشبة المسرح أكيد فيه كثير جدية بس هلا أه فرد يعني هلا صارت الإفك الحامي وأن تدعم فالكثير من التمارين حتى دفتر فئوية'
LAV,'يعني حلب كان حوالي سبعة آلاف عضو'
LAV,'يعني هن أنا بأعرف المؤسسة هذه مثل تستند للصحفي يتم إصابته أو يتم الاستشهاد ين ال اللي هي يعني إذا لصحفها داشان بعد هيك تم تبني ويقول إنه هذا الصحافة'
LAV,'يعني هون ليه'
LAV,'يعني حينما حدثت المدفعي التي لا نعلم عنها ولم نسمع لإبراهيم اليوسف ولا لا هو ولا لا نعلم عنها لدرجة أننا تبرأنا منها من عملها في النذير وفي الملأ وفي مجلة المجتمع الكويتية كذا إلى آخره فصلا قرار بقتل كل واحد من الإخوان المسلمين واعتدي علينا ونحن أبرياء من ممن 70'
LAV,'يعني كان عنده النشطين في الحق الموسيقي نشاط الأناشيد الوطنية والمدرسية والأناشيد تتناول الحياة العائلية والمبادئ الأخلاقية وفي النشاط الموسيقي العسكري وجود بها النشاطين يعني هن كان الأوائل في المنطقة مش بس في لبنان في المنطقة ككل العربية ياللي أطلقوا هل النشطين ياللي هني يعطون يعني منشق'
LAV,'يعني كل شيء كان صعب لأنه إذا قلت تحقيقات أنا ما في السؤال سألوني أمنه كن يعتبر جريمة كل ما هنالك تنازل نعرف بكم يسمي هذا حتى الدين الإسلامي بدأ إدريس من جديد لم أحقق ما يعرف حاجة عن الإسلام'
LAV,'يعني كل اللد البعث ومن مصر ومن الأردن والسعودية وكل ده كل ده برضو'
LAV,'أه طالب أه مشيت مجتهد فعلا هادي جدا يعني من خلال صف تفتشوا بنقل الامتحانات أكبر وخلال أه ة أه وظائف بيته أو من خلال أه أه وظيفي أه رسالة معينة مطاطية أ كان قليل الكلام ولكن عندما تسألون جوبوكجو بالكامل أه هادئ جدا فعلا أه يعني وتوقع نمو و مستقبل ممتازة شويسل'
LAV,'يعني كنا نلتقي بمجلس الشورى وبالقيادة 2 نعقد جسيمة بحمص أو بحماقه بحلب في الغالب كان بيحلم لأنه حلم مدينة كبيرة وكان يعني تستر عليها كان يعني كان ممكن أكثر من المدن الأصغر منها بالشكل وكنا فعلا في مودة وفي محبة وفي صفاء وفي نقاوم فيجب ففي وكنا نجتمع الساعات الطويلة ما نعرف إنه ما نعرفه عن النوم ولا نرغب بالنوم وإذا تعب أحدنا نقوله قم استرح ساعتين ثلاثة أو شي نام وتعال وكانت قراراتنا تؤخذ بالإجماع أو بما يشبه الإجماع دون تكتيك ودون وشوشة ودون تمهيد دون كذا إلى'
LAV,'يعني كنت لوباء مثلا من اليهود كان راح يقصف البات أنا كنت أخذت بالترسانات العزيز عليا دائما حكت الحمد لله إحنا بخير بخير كل شغلنا تايتان راح أرجع عملها لكن أنا بالبداية قلت من الشرح أم ثكلى إبرة ولا خفت بصراحة طراز مش راح عمل ولا حاجة كثير الديانات كانت توظف وتضيف كلما اشتغل الحاجة أبرزها أروح عليها علل علل هاي الغرفة اللي بيشتغل الكمان وحده تلات أو أربع سفن بدائل تكون للغرفة كلامي أنا منشغل يعنى إذا قلت كثيرون والتخلص منه مش راح استغلتها يشرح عمل ولا أي شيء تسترجع عربات ماجد بابا دائما كان يقول الحمد لله إحنا بخير هذا أهم إشي حسيت إنه خلاص ففعلا دائما إشيل مادام ما بيستاهل الشيعي بيرجع تاني وبيطلع أحلى من هون بيكفي نحنا قلنا ما ما ما صارش في أي شيء'
LAV,'يعني كيلو الرز بنعمل كميات كبيرة'
LAV,'يعني لا هو يبدو ستصبح تعرفون حضراتكم ملزمين بوقت معين ممكن فضلوا تشتغل المسابقة بسبب طبيعة البرنامج لازمة العاصمة ممكن ما كان عنده أه ماشي مذيعين فهل فترة أهدي إجازات الأساس فهو متر يضطلع بها الوقت يأتيهم للمساهمة'
LAV,'يعني للآن ما فيش موعد محدد الإجراءات اللي موجودة هي إغلاق المنطقة وإغلاق ضريح أنت بتعرف إنه أولا في قدسية لياسر عرفات توفي يعني هال هذا الرمز الفلسطيني وبالتالي لا يجوز إنه يكون موجود تحت المشاهد يعني نظر المشاهدين أو تحتضر وسائل إعلام خاصة وسائل الإعلام كثيرا وتحاول ال الوصول إلى هذا المكان بالتالي رأينا إنه ضرورة إغلاق هذا المكان بشكل كامل حتى لا يعني نؤثر سلبا على'
LAV,'يعني ما في أي إثبات أي شيء حتى حتى بيقول لك موضوع بالعنصر ده هو حولوا يورطونا فيونا لا علاقة لي حتى بالنسبة لدول لم ولا حتى بالأفكار ديونه سافرت بمنافسات المدعي العام الفدرالي'
LAV,'يعني ما فيه إلى بالنهاية للإنسان يستثمر في أولاده ونوه اضطر أن يعني أه يتجاوب مع ال أه الزيادات اللي عم بتصير نحاول كأهالي نشكل الضغط على إدارات المدارس ما ترفع بشكل مما يعني أه فاحش لكن يعني أحيانا تجاوبت إدارة المدرسة كان التجاوب المدرسة لأولادي فيها لممارسة هذه جاوبو ما رفعوا نهائيا لكن هما بس بالعادة يرفعوا مثلا'
LAV,'يعني مضمون المداخل كياني من وحي ال المناخي بطبيعة الحال الوحيد اللبناني والتاريخ الحديث وطبعا فؤاد حداد كان إله وفنيته بتاريخ لبنان الحديث ما بيقدر الإنسان إلا ما ياخد لمحطات لمرأة فيها واللي ذاكرها لأنه محطات العمل لحد اليوم أديش عن ترداد ودافع نسير وديكنز الأميركي الرؤيوي يعني كان عم بيشوف لبعيد كين عن نشوف كل الأمور اللي إحنا اليوم عم عم نمر فيها اليوم هو تحت التراب نحنا بعدنا بالنور بس عم بيفكروا عند الذكر أقواله بأنه الشخص من هالشكل ترك أثر كبير نفتخر فيك اللبناني'
LAV,'يعني مع الفتنة تاجر من أو وأنجز فبتحس كيف مش بس حركتنا حركة الأجانب ت جم كللت نشرت تمكنوا شلنا منغستو والأحلام ليكن وسيكون تخضع معكن وين ما تروح'
LAV,'يعني معلومة من الأردن وبين بعض معلومات ذات الأردن مليا علاقة بها بعض معلومات بيتنا'
LAV,'أه طبعا نتأكد بنات كثير كثير ناس على البيت انقصف أكثر ما زالوا على سول إيدهم يعني بيقولوا يا ريت سيرتنا ما ترسمه يتنامى عملها لأنه كل رح ل أه السهول ومهدي فيهم أقول لهم يابا طول ما أنا موجود طالما ربنا موجود أول ثم أنا حجيب الككلي سوت عمالك وكل اللي عملته بس خليني سيف انفسكو الدار أحد فداك وفدا نقولها وفعلا بعد فترة هيك مهد يسويا رزاقي تغرزه يعملوا شغلات إحنا من أول'
LAV,'يعني من كل يوم'
LAV,'يعني منطلقا وسط الرسالة المجتمع الخارجي والداخلي نفينا فنان تشكيلي ممثلي ما يعني متميزين بشكل كبير مهمشين من ناحية يعني إعلاميا من ناحية فنية منح داخلية كما كسياسي وبسياسة بأثر يعني تأثير كامل على الفن التشكيلي يعني ممكن إحنا هنعمل فالنسبة داخل البلاد هذا ويعني رسالتي كفنان تشكيلي موجه للعالم كله إنه إحنا فعلا بلدنا حد إنسان بالأمور الفنية ويطور منها لأنه الإنسان بيخلط جماعته طور بحال لأنه ما فيه عاد تعطي تحفيز يستمر بالعمل الفني'
LAV,'يعني مقصود فيه ماتكل يعني إيه نعم في كلمة واحدة من بين ألف دولار لكل واحد بيروح بطريقة أو كما يمكن وحبره قطري'
LAV,'يعني مر عذبتني بالوزارة كان مسافة مناسبة عيد مناسبة إيدز سرعتها كلها خرز البلوزة فبدءوا بالوزراء وان لا يجوز ما قال أيها سأل أين هم أناس ماخدين الخرز ال اللي فيها وعمل باستغلال وحقق هدف كيسونغ مزامير إياها تحت التحفظ يعني ويسيئون معانا أتعب وأدوار عليهم لهاي هاهنا'
LAV,'يعني موضوع الاعتداء على السياح في الأقصر كان في محاولة النسق بكم'
LAV,'يعني نعم'
LAV,'يعني نحطهم في مدرسة أه من القطع المتوسط لا يتصل مقطع المتدني والمتقطع العالي بيكلف لعشرة آلاف دولار بالسنة'
LAV,'يعني نص الشباب الليرة وفي عين واحد قبل الحرب كما لا لا محتاج'
LAV,'يعني تعرف سوريا عن طريق السلطة السياسية هلا أنا بإحكام سوريا يبحث عن الشعب السوري'
