@relation textClassifier

@ATTRIBUTE class {EGYpos, GLFpos, LAVpos, MSApos, NORpos}
@ATTRIBUTE uniqueTags  NUMERIC
@ATTRIBUTE /CC NUMERIC
@ATTRIBUTE /CD NUMERIC
@ATTRIBUTE /DT NUMERIC
@ATTRIBUTE /EX NUMERIC
@ATTRIBUTE /FW NUMERIC
@ATTRIBUTE /IN NUMERIC
@ATTRIBUTE /JJ NUMERIC
@ATTRIBUTE /JJR NUMERIC
@ATTRIBUTE /JJS NUMERIC
@ATTRIBUTE /LS NUMERIC
@ATTRIBUTE /MD NUMERIC
@ATTRIBUTE /NN NUMERIC
@ATTRIBUTE /NNP NUMERIC
@ATTRIBUTE /NNPS NUMERIC
@ATTRIBUTE /NNS NUMERIC
@ATTRIBUTE /PDT NUMERIC
@ATTRIBUTE /POS NUMERIC
@ATTRIBUTE /PRP NUMERIC
@ATTRIBUTE /RB NUMERIC
@ATTRIBUTE /RBR NUMERIC
@ATTRIBUTE /RBS NUMERIC
@ATTRIBUTE /RP NUMERIC
@ATTRIBUTE /SYM NUMERIC
@ATTRIBUTE /TO NUMERIC
@ATTRIBUTE /UH NUMERIC
@ATTRIBUTE /VB NUMERIC
@ATTRIBUTE /VBD NUMERIC
@ATTRIBUTE /VBG NUMERIC
@ATTRIBUTE /VBN NUMERIC
@ATTRIBUTE /VBP NUMERIC
@ATTRIBUTE /VBZ NUMERIC
@ATTRIBUTE /WDT NUMERIC
@ATTRIBUTE /WP NUMERIC
@ATTRIBUTE /WRB NUMERIC
@ATTRIBUTE /DTNNS NUMERIC
@ATTRIBUTE /DTNNP NUMERIC
@ATTRIBUTE /DTNN NUMERIC
@ATTRIBUTE /DTJJ NUMERIC
@ATTRIBUTE /DTJJR NUMERIC
@ATTRIBUTE /NOUN NUMERIC
@ATTRIBUTE /ADJ NUMERIC
@ATTRIBUTE /VN NUMERIC
@ATTRIBUTE /PUNC NUMERIC
@ATTRIBUTE readability NUMERIC
@ATTRIBUTE pureMSA NUMERIC
@ATTRIBUTE pureEGY NUMERIC
@ATTRIBUTE pureGLF NUMERIC
@ATTRIBUTE pureLAV NUMERIC
@ATTRIBUTE pureNOR NUMERIC
@ATTRIBUTE MSAEGY NUMERIC
@ATTRIBUTE MSAGLF NUMERIC
@ATTRIBUTE MSALAV NUMERIC
@ATTRIBUTE MSANOR NUMERIC

@data
LAVpos,16,1,0,4,0,0,8,6,0,0,0,0,47,6,0,4,0,0,1,3,0,0,1,0,0,0,0,6,0,0,12,0,0,1,0,0,1,16,2,0,0,0,0,0,-35.137154222975184,7,17,13,28,14,86,87,90,83
LAVpos,16,1,0,4,0,0,8,6,0,0,0,0,47,6,0,4,0,0,1,3,0,0,1,0,0,0,0,6,0,0,12,0,0,1,0,0,1,16,2,0,0,0,0,0,-35.137154222975184,7,17,13,28,14,86,87,90,83
LAVpos,16,1,0,4,0,0,8,6,0,0,0,0,47,6,0,4,0,0,1,3,0,0,1,0,0,0,0,6,0,0,12,0,0,1,0,0,1,16,2,0,0,0,0,0,-35.137154222975184,7,17,13,28,14,86,87,90,83
LAVpos,16,1,0,4,0,0,8,6,0,0,0,0,47,6,0,4,0,0,1,3,0,0,1,0,0,0,0,6,0,0,12,0,0,1,0,0,1,16,2,0,0,0,0,0,-35.137154222975184,7,17,13,28,14,86,87,90,83
LAVpos,16,1,0,4,0,0,8,6,0,0,0,0,47,6,0,4,0,0,1,3,0,0,1,0,0,0,0,6,0,0,12,0,0,1,0,0,1,16,2,0,0,0,0,0,-35.137154222975184,7,17,13,28,14,86,87,90,83
LAVpos,5,0,0,0,0,0,0,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,55.48746315304348,0,2,0,8,1,14,15,16,13
LAVpos,5,0,0,0,0,0,0,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,55.48746315304348,0,2,0,8,1,14,15,16,13
LAVpos,12,2,2,0,0,0,3,0,0,0,0,0,24,12,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,4,0,0,1,0,0,0,7,4,0,1,0,0,0,30.14062443904764,1,4,5,16,5,45,44,47,41
LAVpos,13,0,1,0,0,0,4,3,0,0,0,0,20,19,0,1,0,0,2,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,1,1,6,3,0,0,0,0,0,23.342690267999984,0,6,6,21,6,44,40,47,42
LAVpos,10,0,0,0,0,0,3,0,0,0,0,0,10,7,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,5,0,0,2,0,5,0,3,0,0,1,0,0,0,59.879282760625,0,1,1,10,2,26,26,32,24
LAVpos,10,0,0,0,0,0,3,0,0,0,0,0,10,7,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,5,0,0,2,0,5,0,3,0,0,1,0,0,0,59.879282760625,0,1,1,10,2,26,26,32,24
LAVpos,11,0,0,0,0,0,4,2,0,0,0,0,18,6,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,8,1,0,1,0,0,0,51.97518842160714,2,7,7,15,10,35,33,38,35
LAVpos,16,1,0,1,0,0,7,6,0,0,0,0,40,5,0,1,0,0,2,3,0,0,2,0,0,0,0,3,0,0,9,0,0,2,0,2,0,9,1,0,0,0,0,0,-15.081066269381438,5,6,6,18,5,71,75,76,74
LAVpos,11,0,1,0,0,0,1,1,0,0,0,0,25,10,0,0,0,0,1,0,0,0,1,0,0,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,26.126031093750015,1,4,4,18,5,28,26,30,26
LAVpos,14,1,0,8,0,0,6,2,0,0,0,0,25,2,0,2,0,0,1,0,0,0,2,0,0,0,0,5,0,0,2,0,0,0,0,0,0,13,4,0,2,0,0,0,12.7203907727273,2,7,4,14,4,61,61,61,55
LAVpos,14,1,0,8,0,0,6,2,0,0,0,0,25,2,0,2,0,0,1,0,0,0,2,0,0,0,0,5,0,0,2,0,0,0,0,0,0,13,4,0,2,0,0,0,12.7203907727273,2,7,4,14,4,61,61,61,55
LAVpos,13,0,0,1,0,0,3,1,0,0,0,0,11,5,0,1,0,0,2,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,1,0,5,1,0,1,0,0,0,64.54960706675676,0,3,2,9,2,27,26,28,27
LAVpos,13,0,0,1,0,0,3,1,0,0,0,0,11,5,0,1,0,0,2,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,1,0,5,1,0,1,0,0,0,64.54960706675676,0,3,2,9,2,27,26,28,27
LAVpos,17,0,3,2,0,0,14,9,0,0,0,0,59,10,0,3,0,0,3,2,0,0,2,0,0,0,0,11,0,1,9,0,0,4,0,5,0,22,10,0,0,0,0,0,-79.55301288624996,3,21,20,54,16,103,103,112,97
LAVpos,7,0,0,0,0,0,0,2,0,0,0,0,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,87.90587058500002,0,7,2,14,3,11,10,11,9
LAVpos,14,0,0,4,0,0,5,1,0,0,0,0,16,1,0,1,0,0,3,0,0,0,1,0,0,0,0,2,0,0,3,0,0,2,0,0,0,10,8,0,1,0,0,0,25.634697781785704,2,0,1,4,1,50,49,52,43
LAVpos,14,0,0,4,0,0,5,1,0,0,0,0,16,1,0,1,0,0,3,0,0,0,1,0,0,0,0,2,0,0,3,0,0,2,0,0,0,10,8,0,1,0,0,0,25.634697781785704,2,0,1,4,1,50,49,52,43
LAVpos,10,0,0,0,0,0,0,13,0,0,0,0,19,4,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,2,4,0,0,7,0,0,0,4,0,0,1,0,0,0,24.98454686499997,1,11,5,19,10,45,44,45,43
LAVpos,10,0,0,0,0,0,0,13,0,0,0,0,19,4,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,2,4,0,0,7,0,0,0,4,0,0,1,0,0,0,24.98454686499997,1,11,5,19,10,45,44,45,43
LAVpos,10,0,0,0,0,0,0,13,0,0,0,0,19,4,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,2,4,0,0,7,0,0,0,4,0,0,1,0,0,0,24.98454686499997,1,11,5,19,10,45,44,45,43
LAVpos,12,0,0,0,0,0,3,3,0,0,0,0,12,2,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,6,0,0,3,1,0,0,7,5,0,0,0,0,0,30.63533406085108,2,3,4,6,3,37,41,41,35
LAVpos,12,0,0,0,0,0,3,3,0,0,0,0,12,2,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,6,0,0,3,1,0,0,7,5,0,0,0,0,0,30.63533406085108,2,3,4,6,3,37,41,41,35
LAVpos,13,0,0,0,0,0,2,2,0,0,0,0,21,5,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,2,0,0,2,0,0,2,8,1,0,1,0,0,0,57.31574189,0,8,7,18,7,30,32,33,30
LAVpos,11,0,3,0,0,0,2,3,0,0,0,0,14,3,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,74.96688824909091,0,7,8,14,7,18,18,18,17
LAVpos,18,1,0,0,0,0,2,7,1,0,0,0,24,1,0,3,0,0,3,0,0,0,2,0,0,0,0,3,0,0,5,0,0,2,3,1,1,5,1,0,1,0,0,0,25.969785869999995,1,8,6,20,6,45,45,46,44
LAVpos,13,0,0,1,0,0,2,2,0,0,0,0,19,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,7,0,0,1,0,0,1,5,1,0,0,0,0,0,47.099289145106425,3,2,1,6,1,36,38,38,35
LAVpos,12,0,0,0,0,0,6,0,0,0,0,0,16,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7,0,0,1,1,0,2,4,0,0,2,0,0,0,50.897120477000016,1,4,7,16,5,29,30,31,29
LAVpos,13,0,0,0,0,0,6,9,0,0,0,0,64,20,0,2,0,0,0,0,0,0,0,0,0,0,0,12,0,0,5,0,0,3,0,2,1,15,4,0,1,0,0,0,-54.11645781641376,4,21,12,50,11,84,83,91,76
LAVpos,13,0,0,1,0,0,3,1,0,0,0,0,12,4,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,1,0,5,1,0,1,0,1,0,51.374546864999985,1,5,4,15,2,23,22,24,22
LAVpos,19,1,0,4,0,0,10,7,1,0,0,0,40,14,0,1,0,0,3,2,0,0,4,0,0,0,0,7,0,0,13,0,0,2,0,2,6,17,2,0,1,0,0,0,-55.98215561115107,4,6,6,30,3,97,93,105,89
LAVpos,19,1,0,4,0,0,10,7,1,0,0,0,40,14,0,1,0,0,3,2,0,0,4,0,0,0,0,7,0,0,13,0,0,2,0,2,6,17,2,0,1,0,0,0,-55.98215561115107,4,6,6,30,3,97,93,105,89
LAVpos,18,0,0,5,0,0,14,8,0,0,0,0,35,3,0,4,0,0,0,13,0,0,6,0,0,0,1,5,0,1,8,0,0,3,0,1,0,13,4,0,1,1,0,0,-29.580537648399982,8,8,6,15,8,108,105,110,103
LAVpos,15,0,1,1,0,0,9,15,0,0,0,0,81,22,0,4,0,0,4,0,0,0,0,0,0,0,0,21,0,0,12,0,0,3,0,2,4,23,4,0,0,0,0,0,-122.32694999357142,2,20,19,60,21,133,137,146,142
LAVpos,12,0,0,0,0,0,2,5,0,0,0,0,31,5,0,1,0,0,2,0,0,0,0,0,0,0,0,6,0,0,5,0,0,1,0,4,0,10,6,0,0,0,0,0,7.657276492784831,0,5,5,20,6,56,52,58,53
LAVpos,11,0,2,2,0,0,5,3,0,0,0,0,19,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,4,0,0,0,0,0,0,6,1,0,0,0,0,0,58.6351793666,2,4,4,13,4,33,35,36,34
LAVpos,11,0,2,2,0,0,5,3,0,0,0,0,19,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,4,0,0,0,0,0,0,6,1,0,0,0,0,0,58.6351793666,2,4,4,13,4,33,35,36,34
LAVpos,9,0,0,3,0,0,0,0,0,0,0,0,11,2,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,5,0,0,1,0,0,0,3,0,0,0,0,0,0,71.04017136193549,1,3,2,6,1,23,22,24,21
LAVpos,9,0,0,3,0,0,0,0,0,0,0,0,11,2,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,5,0,0,1,0,0,0,3,0,0,0,0,0,0,71.04017136193549,1,3,2,6,1,23,22,24,21
LAVpos,14,0,1,0,0,0,4,1,0,0,0,0,20,4,0,0,0,0,1,0,0,0,3,0,0,0,0,3,0,0,4,0,0,1,0,0,1,4,3,0,1,0,0,0,62.338660148749995,5,3,3,9,3,37,38,41,34
LAVpos,11,0,0,0,0,0,4,1,0,0,0,0,10,5,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,5,0,0,0,0,1,0,11,5,0,0,0,0,0,35.26582142829791,0,3,6,14,3,30,27,33,29
LAVpos,14,0,0,1,0,0,4,1,0,0,0,0,10,3,0,1,0,0,0,1,0,0,1,0,0,0,0,3,0,0,6,0,0,3,0,0,0,3,1,0,2,0,0,0,69.5106223875,0,2,2,6,2,32,33,34,34
LAVpos,14,0,0,1,0,0,4,1,0,0,0,0,10,3,0,1,0,0,0,1,0,0,1,0,0,0,0,3,0,0,6,0,0,3,0,0,0,3,1,0,2,0,0,0,69.5106223875,0,2,2,6,2,32,33,34,34
LAVpos,13,1,0,0,0,0,2,5,0,0,0,0,26,5,0,1,0,0,1,0,0,0,1,0,0,0,1,5,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,49.455389288235324,0,2,3,13,5,35,34,37,36
LAVpos,13,0,2,0,0,0,4,8,0,0,0,0,34,10,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,1,11,0,0,2,0,1,0,5,2,0,0,0,0,0,6.290063424193562,1,13,12,33,14,52,51,55,48
LAVpos,18,0,0,1,0,0,5,4,1,0,0,0,65,8,0,3,0,0,0,0,0,0,3,0,0,0,0,18,0,1,9,0,0,1,1,2,1,5,1,0,1,0,0,0,-27.944327580444423,1,24,25,54,26,71,72,76,70
LAVpos,18,0,0,1,0,0,5,4,1,0,0,0,65,8,0,3,0,0,0,0,0,0,3,0,0,0,0,18,0,1,9,0,0,1,1,2,1,5,1,0,1,0,0,0,-27.944327580444423,1,24,25,54,26,71,72,76,70
LAVpos,9,0,0,0,0,0,0,6,0,0,0,0,14,0,0,1,0,0,1,0,0,0,1,0,0,0,0,3,0,0,6,0,0,1,0,0,0,5,0,0,0,0,0,0,58.02444122325002,1,9,5,16,7,21,19,22,20
LAVpos,15,0,0,4,0,0,3,7,0,0,0,0,23,3,0,0,0,0,1,0,0,0,2,0,0,0,1,3,0,1,8,0,0,2,0,2,0,7,1,0,0,0,0,0,21.176500245147082,5,4,5,13,7,54,55,55,52
LAVpos,14,0,0,1,0,0,5,1,0,0,0,0,7,9,0,1,0,0,1,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,2,0,0,0,0,0,48.91516947687502,1,6,2,12,5,22,22,22,21
LAVpos,13,1,0,2,0,0,3,0,0,0,0,0,19,5,0,2,0,0,1,0,0,0,0,0,0,0,0,4,0,1,11,0,0,4,0,1,0,5,0,0,0,0,0,0,25.835236158500024,1,5,4,16,4,40,42,43,36
LAVpos,13,0,0,1,0,0,4,3,0,0,0,0,28,14,0,2,0,0,1,0,0,0,0,0,0,0,0,6,0,0,5,0,0,3,0,0,0,14,5,0,1,0,0,0,11.965993924285726,2,15,11,34,12,48,51,52,49
LAVpos,8,0,0,0,0,0,1,0,0,0,0,0,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,1,1,0,0,2,0,0,0,0,0,0,76.29794898551724,0,3,3,13,4,14,12,15,12
LAVpos,8,0,0,0,0,0,1,0,0,0,0,0,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,1,1,0,0,2,0,0,0,0,0,0,76.29794898551724,0,3,3,13,4,14,12,15,12
LAVpos,13,1,0,0,0,0,5,5,0,0,0,0,26,16,0,2,0,0,0,0,0,0,1,0,0,0,0,4,0,0,6,0,0,4,0,0,1,3,0,0,1,0,0,0,31.3287657905,0,11,12,34,12,39,38,40,39
LAVpos,13,1,0,0,0,0,5,5,0,0,0,0,26,16,0,2,0,0,0,0,0,0,1,0,0,0,0,4,0,0,6,0,0,4,0,0,1,3,0,0,1,0,0,0,31.3287657905,0,11,12,34,12,39,38,40,39
LAVpos,12,1,0,1,0,0,4,12,0,0,0,0,30,3,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,1,0,0,0,6,4,0,0,0,0,0,-1.456298844999992,1,12,10,25,10,50,47,51,46
LAVpos,7,1,1,0,0,0,2,3,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,92.28529754652175,1,1,2,5,2,18,18,18,18
LAVpos,11,0,0,1,0,0,0,1,0,0,0,0,23,9,0,1,0,0,1,0,0,0,1,0,0,0,0,3,0,0,3,0,0,2,0,0,0,3,0,0,0,0,0,0,43.426461796037756,1,7,6,22,5,23,23,25,22
LAVpos,11,0,0,1,0,0,0,1,0,0,0,0,23,9,0,1,0,0,1,0,0,0,1,0,0,0,0,3,0,0,3,0,0,2,0,0,0,3,0,0,0,0,0,0,43.426461796037756,1,7,6,22,5,23,23,25,22
LAVpos,11,0,0,1,0,0,0,1,0,0,0,0,23,9,0,1,0,0,1,0,0,0,1,0,0,0,0,3,0,0,3,0,0,2,0,0,0,3,0,0,0,0,0,0,43.426461796037756,1,7,6,22,5,23,23,25,22
LAVpos,11,0,0,1,0,0,0,1,0,0,0,0,23,9,0,1,0,0,1,0,0,0,1,0,0,0,0,3,0,0,3,0,0,2,0,0,0,3,0,0,0,0,0,0,43.426461796037756,1,7,6,22,5,23,23,25,22
LAVpos,11,0,0,1,0,0,0,1,0,0,0,0,23,9,0,1,0,0,1,0,0,0,1,0,0,0,0,3,0,0,3,0,0,2,0,0,0,3,0,0,0,0,0,0,43.426461796037756,1,7,6,22,5,23,23,25,22
LAVpos,11,0,0,1,0,0,0,1,0,0,0,0,23,9,0,1,0,0,1,0,0,0,1,0,0,0,0,3,0,0,3,0,0,2,0,0,0,3,0,0,0,0,0,0,43.426461796037756,1,7,6,22,5,23,23,25,22
LAVpos,11,0,0,1,0,0,0,1,0,0,0,0,23,9,0,1,0,0,1,0,0,0,1,0,0,0,0,3,0,0,3,0,0,2,0,0,0,3,0,0,0,0,0,0,43.426461796037756,1,7,6,22,5,23,23,25,22
LAVpos,11,0,0,1,0,0,0,1,0,0,0,0,23,9,0,1,0,0,1,0,0,0,1,0,0,0,0,3,0,0,3,0,0,2,0,0,0,3,0,0,0,0,0,0,43.426461796037756,1,7,6,22,5,23,23,25,22
LAVpos,13,0,0,0,0,0,7,2,0,0,0,0,17,16,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,1,0,0,8,1,0,1,0,1,0,34.36277958714287,3,11,7,23,10,37,39,40,38
LAVpos,13,0,0,0,0,0,7,2,0,0,0,0,17,16,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,1,0,0,8,1,0,1,0,1,0,34.36277958714287,3,11,7,23,10,37,39,40,38
LAVpos,13,0,0,0,0,0,7,2,0,0,0,0,17,16,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,1,0,0,8,1,0,1,0,1,0,34.36277958714287,3,11,7,23,10,37,39,40,38
LAVpos,8,2,0,0,0,0,4,2,0,0,0,0,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,71.88692106243901,1,4,5,8,4,30,31,32,30
LAVpos,8,2,0,0,0,0,4,2,0,0,0,0,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,71.88692106243901,1,4,5,8,4,30,31,32,30
LAVpos,15,0,6,2,0,0,3,7,1,0,0,0,31,6,0,3,0,0,0,0,0,0,1,0,0,0,0,6,0,1,7,0,0,1,0,0,0,4,0,0,1,0,0,0,23.965208725000025,1,7,8,29,8,42,41,45,40
LAVpos,15,0,6,2,0,0,3,7,1,0,0,0,31,6,0,3,0,0,0,0,0,0,1,0,0,0,0,6,0,1,7,0,0,1,0,0,0,4,0,0,1,0,0,0,23.965208725000025,1,7,8,29,8,42,41,45,40
LAVpos,17,1,0,3,0,0,9,2,0,0,0,0,38,5,0,2,0,0,4,1,0,0,4,0,0,0,0,4,0,0,21,0,0,4,0,2,0,11,3,0,3,0,0,0,-17.427027607413777,9,12,12,25,12,90,89,90,86
LAVpos,13,0,1,0,0,0,5,1,0,0,0,0,16,2,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,12,5,0,0,0,0,0,19.78535812285716,1,8,8,18,9,30,28,31,30
LAVpos,15,0,2,0,0,0,4,6,0,0,0,0,25,0,0,3,0,0,3,0,0,0,1,0,0,0,0,5,0,0,7,0,0,2,0,6,0,10,3,0,2,0,1,0,-9.605336566144558,6,8,3,17,1,59,58,62,57
LAVpos,9,0,1,0,0,0,2,1,0,0,0,0,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,1,0,0,3,0,0,0,0,0,0,78.96441394926828,1,5,6,16,4,21,22,22,21
LAVpos,16,0,1,7,0,0,9,2,0,0,0,0,39,5,0,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,13,0,0,0,0,4,0,18,8,0,2,1,0,0,-39.07232219815124,5,10,11,24,6,85,87,89,83
LAVpos,16,0,1,7,0,0,9,2,0,0,0,0,39,5,0,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,13,0,0,0,0,4,0,18,8,0,2,1,0,0,-39.07232219815124,5,10,11,24,6,85,87,89,83
LAVpos,16,0,1,7,0,0,9,2,0,0,0,0,39,5,0,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,13,0,0,0,0,4,0,18,8,0,2,1,0,0,-39.07232219815124,5,10,11,24,6,85,87,89,83
LAVpos,16,0,1,7,0,0,9,2,0,0,0,0,39,5,0,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,13,0,0,0,0,4,0,18,8,0,2,1,0,0,-39.07232219815124,5,10,11,24,6,85,87,89,83
LAVpos,9,0,0,2,0,0,7,3,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,9,3,0,0,0,0,0,42.269307859999984,0,5,3,10,2,30,30,33,30
LAVpos,9,0,0,2,0,0,7,3,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,9,3,0,0,0,0,0,42.269307859999984,0,5,3,10,2,30,30,33,30
LAVpos,9,0,0,2,0,0,7,3,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,9,3,0,0,0,0,0,42.269307859999984,0,5,3,10,2,30,30,33,30
LAVpos,16,1,2,1,0,0,6,4,0,0,0,0,30,27,0,2,0,0,2,0,0,0,0,0,0,0,0,4,0,0,3,0,0,1,0,1,1,11,3,0,0,0,0,0,-8.984222232079205,0,11,8,28,7,66,60,69,64
LAVpos,13,0,3,0,0,0,4,1,0,0,0,0,37,24,0,5,0,0,2,0,0,0,0,0,0,0,0,3,0,0,13,0,0,1,0,2,0,6,0,0,2,0,0,0,5.192567893333347,1,16,10,49,14,49,45,50,46
LAVpos,13,0,3,0,0,0,4,1,0,0,0,0,37,24,0,5,0,0,2,0,0,0,0,0,0,0,0,3,0,0,13,0,0,1,0,2,0,6,0,0,2,0,0,0,5.192567893333347,1,16,10,49,14,49,45,50,46
LAVpos,14,0,1,1,0,0,4,1,0,0,0,0,29,18,0,1,0,0,1,0,0,0,1,0,0,0,0,2,0,0,12,0,0,0,1,0,0,5,2,0,0,0,0,0,31.40342300296298,3,18,10,32,14,43,44,47,39
LAVpos,14,0,1,1,0,0,4,1,0,0,0,0,29,18,0,1,0,0,1,0,0,0,1,0,0,0,0,2,0,0,12,0,0,0,1,0,0,5,2,0,0,0,0,0,31.40342300296298,3,18,10,32,14,43,44,47,39
LAVpos,14,0,1,1,0,0,4,1,0,0,0,0,29,18,0,1,0,0,1,0,0,0,1,0,0,0,0,2,0,0,12,0,0,0,1,0,0,5,2,0,0,0,0,0,31.40342300296298,3,18,10,32,14,43,44,47,39
LAVpos,14,0,1,1,0,0,4,1,0,0,0,0,29,18,0,1,0,0,1,0,0,0,1,0,0,0,0,2,0,0,12,0,0,0,1,0,0,5,2,0,0,0,0,0,31.40342300296298,3,18,10,32,14,43,44,47,39
LAVpos,11,0,0,1,0,0,4,2,0,0,0,0,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,77.67526388000002,0,3,3,6,3,18,18,19,18
LAVpos,11,0,0,1,0,0,4,2,0,0,0,0,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,77.67526388000002,0,3,3,6,3,18,18,19,18
LAVpos,11,0,0,1,0,0,4,2,0,0,0,0,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,77.67526388000002,0,3,3,6,3,18,18,19,18
LAVpos,11,0,0,1,0,0,4,2,0,0,0,0,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,77.67526388000002,0,3,3,6,3,18,18,19,18
LAVpos,9,0,0,0,0,0,1,1,0,0,0,0,12,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,6,1,0,0,0,0,0,58.55943121741937,0,3,4,13,7,18,18,18,14
LAVpos,17,0,1,6,0,0,7,17,0,0,0,0,30,7,0,5,0,0,3,0,0,0,2,0,0,0,0,14,0,0,11,0,0,9,0,2,1,12,5,0,3,0,0,0,-55.81754061299267,7,21,17,34,19,96,96,101,89
LAVpos,12,1,1,0,0,0,1,3,0,0,0,0,23,9,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,4,2,0,1,0,0,0,54.83520043363639,2,10,8,24,14,26,25,27,26
LAVpos,12,1,1,0,0,0,1,3,0,0,0,0,23,9,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,4,2,0,1,0,0,0,54.83520043363639,2,10,8,24,14,26,25,27,26
LAVpos,12,1,1,0,0,0,1,3,0,0,0,0,23,9,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,4,2,0,1,0,0,0,54.83520043363639,2,10,8,24,14,26,25,27,26
LAVpos,8,0,0,0,0,0,1,4,0,0,0,0,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,62.00197325299999,1,2,2,6,3,14,13,14,13
LAVpos,8,0,0,0,0,0,1,4,0,0,0,0,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,62.00197325299999,1,2,2,6,3,14,13,14,13
