@relation 'textClassifier-weka.filters.unsupervised.attribute.Remove-R2-25,35-50'

@attribute class {EGY,GLF,LAV,MSA,NOR}
@attribute pureMSA numeric
@attribute pureEGY numeric
@attribute pureGLF numeric
@attribute pureLAV numeric
@attribute pureNOR numeric
@attribute MSAEGY numeric
@attribute MSAGLF numeric
@attribute MSALAV numeric
@attribute MSANOR numeric

@data
LAV,0,2,0,14,0,31,36,37,29
LAV,1,1,1,0,1,9,10,12,10
LAV,0,0,0,2,0,3,3,3,2
LAV,1,0,1,0,0,12,9,12,6
LAV,0,0,0,0,0,2,1,2,1
LAV,2,1,0,2,0,7,7,9,5
LAV,1,0,1,2,4,20,18,23,12
LAV,2,1,1,1,0,5,5,4,5
LAV,1,0,4,0,1,9,13,9,9
LAV,1,0,1,2,1,6,6,6,4
LAV,0,1,2,12,0,21,22,24,13
LAV,0,2,0,7,1,15,16,18,14
LAV,2,0,0,7,0,13,12,15,6
LAV,0,0,2,10,1,14,14,14,8
LAV,1,2,1,6,2,21,23,27,19
LAV,7,0,3,39,2,57,57,76,44
LAV,0,0,0,2,2,4,3,4,3
LAV,0,2,0,9,0,11,11,16,10
LAV,0,1,0,0,0,5,6,6,5
LAV,0,1,0,1,0,10,7,11,7
LAV,0,0,0,2,0,2,2,3,2
LAV,2,2,0,5,2,10,12,15,9
LAV,2,1,3,10,1,36,38,42,30
LAV,1,1,0,4,1,10,9,13,9
LAV,2,3,1,21,3,25,24,26,23
LAV,0,0,0,0,0,1,1,1,1
LAV,0,0,1,5,0,2,2,3,1
LAV,0,0,0,3,0,2,2,2,2
LAV,3,0,1,8,1,7,7,11,7
LAV,0,0,0,2,0,0,0,0,0
LAV,0,2,0,3,0,4,2,3,2
LAV,1,0,0,1,0,1,0,0,1
LAV,1,1,0,3,0,2,1,2,0
LAV,0,1,2,3,2,4,4,4,4
LAV,0,0,0,3,0,0,0,0,0
LAV,0,0,0,0,0,0,0,1,0
LAV,0,0,1,0,0,3,4,4,2
LAV,0,3,2,9,0,9,7,13,7
LAV,0,0,0,0,0,1,1,1,1
LAV,1,0,1,6,0,9,7,12,8
LAV,0,0,1,7,0,19,19,26,18
LAV,1,0,1,6,2,19,18,23,18
LAV,0,0,0,1,0,2,2,3,2
LAV,1,1,0,0,0,4,2,5,2
LAV,1,1,1,2,0,0,1,1,0
LAV,1,1,0,1,0,4,4,5,4
LAV,0,0,0,0,0,2,2,3,0
LAV,1,0,1,1,0,6,7,10,4
LAV,0,0,0,0,0,7,6,7,6
LAV,0,1,0,0,1,4,4,5,3
LAV,1,0,0,1,0,4,4,5,3
LAV,0,0,0,2,1,14,14,14,12
LAV,1,0,1,2,0,11,10,12,10
LAV,2,1,2,9,3,33,31,37,24
LAV,0,0,1,8,1,11,12,14,10
LAV,3,4,2,14,1,22,15,24,16
LAV,0,0,0,19,1,20,18,21,13
LAV,1,2,0,5,2,20,17,24,14
LAV,1,0,0,7,0,19,19,21,15
LAV,0,1,0,1,1,1,1,1,1
LAV,1,0,1,1,0,0,0,1,0
LAV,1,4,1,4,0,17,19,22,12
LAV,7,1,1,3,1,5,3,8,5
LAV,0,0,0,2,0,5,5,5,2
LAV,0,2,0,4,0,9,7,11,7
LAV,0,3,0,0,0,9,8,8,7
LAV,1,0,0,2,0,7,6,6,5
LAV,1,1,0,3,0,10,8,12,9
LAV,2,0,0,0,0,4,3,3,3
LAV,2,3,0,7,1,32,22,35,24
LAV,1,0,0,2,0,1,1,1,1
LAV,1,2,0,6,0,9,8,10,8
LAV,0,0,0,0,0,6,5,6,5
LAV,2,1,1,17,2,28,22,34,20
LAV,1,2,0,21,0,41,39,43,32
LAV,0,3,0,8,0,40,35,47,26
LAV,1,0,3,7,0,15,14,17,13
LAV,0,3,0,0,0,7,5,7,3
LAV,2,1,3,4,0,7,7,5,5
LAV,3,0,2,12,1,42,36,46,29
LAV,0,1,4,8,0,7,7,7,6
LAV,1,0,2,13,0,16,15,21,14
LAV,0,0,3,7,0,22,23,25,18
LAV,1,1,0,11,0,14,12,19,10
LAV,0,0,1,3,0,3,4,4,2
LAV,0,0,0,0,0,5,4,5,4
LAV,2,0,1,0,0,6,7,7,5
LAV,1,0,0,3,0,5,5,6,4
LAV,0,0,2,20,1,31,29,33,22
LAV,0,1,1,1,0,4,6,5,4
LAV,0,0,0,2,0,5,5,6,2
LAV,0,0,0,0,1,4,4,5,4
LAV,0,1,0,2,1,3,2,3,2
LAV,0,0,0,1,0,9,7,9,6
LAV,0,1,0,2,0,1,1,1,0
LAV,0,0,0,0,0,6,7,7,5
LAV,2,1,2,14,1,49,44,54,32
LAV,0,0,0,1,0,14,14,16,11
LAV,0,0,0,2,0,4,5,5,5
LAV,0,4,2,4,0,5,6,6,4
LAV,0,0,0,4,0,6,7,6,5
LAV,2,1,1,2,0,8,9,9,6
LAV,2,0,1,1,0,7,10,9,5
LAV,0,0,0,0,0,1,1,1,1
LAV,0,0,0,2,0,9,8,10,8
LAV,0,0,3,2,0,6,5,5,5
LAV,0,1,2,6,0,34,37,44,30
LAV,0,0,1,1,0,4,4,4,4
LAV,0,0,0,0,0,1,1,2,0
LAV,1,0,1,1,1,3,4,3,4
LAV,0,0,0,0,4,0,0,0,2
LAV,1,0,0,0,0,3,3,4,0
LAV,2,0,1,7,0,6,5,8,6
LAV,0,0,0,2,0,8,8,8,8
LAV,3,1,1,9,0,16,15,19,15
LAV,0,0,0,1,0,4,4,4,4
LAV,1,2,0,11,0,19,18,24,14
LAV,1,0,0,0,0,1,1,0,0
LAV,0,0,1,2,0,12,13,17,14
LAV,0,0,1,11,1,14,15,17,13
LAV,0,0,0,1,0,4,5,5,3
LAV,1,0,2,4,0,14,14,19,11
LAV,0,0,0,5,2,18,15,20,14
LAV,1,0,0,0,0,4,3,4,2
LAV,0,0,2,0,0,3,4,4,3
LAV,0,0,0,1,0,2,1,2,1
LAV,1,1,0,7,0,7,5,7,4
LAV,0,0,0,2,1,2,3,3,3
LAV,1,2,2,9,2,24,24,33,17
LAV,0,0,0,4,1,17,18,18,16
LAV,1,1,1,4,0,18,17,21,15
LAV,0,1,0,6,0,7,8,11,7
LAV,1,0,0,5,0,4,3,4,4
LAV,1,1,0,1,0,7,7,8,5
LAV,0,2,0,0,0,3,1,1,2
LAV,0,1,0,1,1,2,2,2,2
LAV,1,1,0,0,0,4,3,4,3
LAV,1,0,2,8,0,9,10,10,7
LAV,0,0,0,4,0,5,5,7,5
LAV,0,0,0,9,0,8,7,8,5
LAV,0,0,2,0,0,2,2,2,1
LAV,0,0,0,0,0,3,2,3,1
LAV,1,0,0,2,0,7,8,9,8
LAV,0,0,0,1,0,2,3,3,1
LAV,1,0,0,0,0,4,4,4,4
LAV,3,1,3,8,0,23,22,28,15
LAV,2,0,3,10,0,16,18,26,18
LAV,1,0,0,8,0,9,10,13,6
LAV,0,0,1,0,0,1,3,5,1
LAV,0,1,0,0,1,3,3,3,3
LAV,0,0,0,1,0,1,1,1,1
LAV,1,0,0,7,0,10,7,10,7
LAV,0,0,0,3,2,5,4,4,3
LAV,2,0,0,2,0,3,2,3,2
LAV,0,0,0,1,0,12,10,12,8
LAV,0,0,2,1,0,4,4,5,3
LAV,0,0,0,1,0,13,16,17,12
LAV,0,0,1,3,0,6,6,6,4
LAV,3,1,1,2,1,4,4,5,2
LAV,1,0,4,13,2,34,39,43,34
LAV,0,1,1,8,2,15,16,21,15
LAV,0,0,1,0,0,3,3,6,3
LAV,0,0,1,0,1,6,7,6,6
LAV,0,1,0,0,0,9,9,9,6
LAV,0,1,0,6,0,6,7,8,4
LAV,0,0,0,1,0,7,6,8,2
LAV,0,0,0,1,0,3,3,3,2
LAV,0,2,1,12,0,8,6,10,9
LAV,0,0,0,0,0,6,5,6,3
LAV,0,0,0,2,0,5,5,5,3
LAV,1,1,0,8,1,29,27,37,22
LAV,0,2,4,2,0,18,17,19,13
LAV,2,0,2,10,1,25,25,36,14
LAV,0,0,1,1,0,5,8,9,4
LAV,0,0,0,2,0,2,1,1,1
LAV,1,0,1,0,0,3,3,4,2
LAV,0,0,0,0,0,3,3,3,2
LAV,3,0,2,17,1,21,17,23,11
LAV,1,1,1,13,0,13,13,17,13
LAV,0,0,0,4,1,16,16,18,15
LAV,0,0,0,4,0,15,15,15,14
LAV,0,3,1,11,1,70,64,73,52
LAV,1,0,0,2,0,8,6,9,6
LAV,0,0,1,0,0,3,3,4,2
LAV,1,2,0,0,0,1,1,2,0
LAV,1,1,0,6,0,16,15,18,13
LAV,1,0,0,0,0,4,5,6,4
LAV,0,1,0,10,0,7,7,8,6
LAV,0,1,0,1,2,7,8,8,8
LAV,0,0,1,0,1,7,6,8,5
LAV,1,1,0,7,1,10,9,11,7
LAV,1,0,2,2,0,7,8,8,5
LAV,0,0,0,2,1,8,9,9,5
LAV,0,0,2,16,1,17,18,19,13
LAV,1,0,0,15,1,26,26,36,26
LAV,1,1,0,0,0,7,6,8,6
LAV,6,3,4,35,5,67,64,82,46
LAV,1,1,0,3,0,8,8,8,7
LAV,0,0,1,0,1,5,6,4,5
LAV,0,0,0,2,0,4,5,5,3
LAV,0,0,0,8,0,15,14,15,13
LAV,0,0,0,0,0,7,7,7,4
LAV,0,0,0,0,0,3,3,3,2
LAV,0,1,2,10,0,32,31,35,30
LAV,1,0,1,11,0,28,30,32,21
LAV,1,1,0,1,0,5,5,8,2
LAV,2,0,2,3,0,11,12,15,8
LAV,0,3,0,11,0,17,16,20,13
LAV,0,0,0,2,0,4,4,5,4
LAV,0,1,2,8,0,9,9,10,5
LAV,0,2,0,6,0,16,14,15,14
LAV,0,0,0,1,0,3,3,3,3
LAV,1,0,0,8,1,27,24,27,23
LAV,0,1,0,2,2,10,10,11,7
LAV,0,0,0,0,0,7,7,9,6
LAV,1,1,1,1,0,8,7,9,4
LAV,0,0,0,2,1,4,5,7,5
LAV,0,2,0,3,0,14,13,17,11
LAV,1,1,2,6,0,22,22,29,18
LAV,0,0,1,0,0,0,1,0,0
LAV,0,0,1,0,0,0,1,0,0
LAV,0,0,1,0,0,0,1,0,0
LAV,0,3,3,11,0,29,28,34,14
LAV,0,1,1,7,1,12,11,13,10
LAV,1,1,3,1,1,8,8,9,6
LAV,1,0,0,2,0,2,2,2,0
LAV,1,0,0,3,0,5,5,5,4
LAV,0,0,1,4,0,14,14,18,12
LAV,1,0,0,0,0,2,3,4,1
LAV,1,1,0,0,0,3,3,3,2
LAV,1,2,1,7,1,17,15,18,9
LAV,0,1,1,2,0,0,0,0,0
LAV,0,0,0,0,0,3,3,3,2
LAV,0,0,1,1,0,5,5,5,4
LAV,1,0,0,3,0,6,6,8,5
LAV,1,2,5,18,0,21,21,25,14
LAV,2,2,0,2,0,5,4,5,3
LAV,0,0,0,8,2,14,10,17,13
LAV,0,0,1,0,0,3,3,3,2
LAV,2,0,1,5,2,9,8,15,7
LAV,0,0,0,0,0,1,1,1,0
LAV,0,0,0,0,0,9,9,9,8
LAV,1,0,0,9,0,19,21,23,14
LAV,0,1,0,1,0,2,2,2,2
LAV,0,1,1,3,0,6,6,5,4
LAV,0,2,2,3,0,5,5,5,4
LAV,1,1,1,1,0,8,8,8,7
LAV,0,0,0,2,0,3,3,3,2
LAV,1,1,1,5,1,11,11,15,8
LAV,1,0,3,7,1,19,19,21,16
LAV,0,0,1,6,1,13,12,14,8
LAV,0,1,0,5,3,6,4,8,5
LAV,0,0,0,1,0,7,5,7,5
LAV,1,1,1,9,1,9,11,12,6
LAV,0,0,0,6,0,13,12,14,10
LAV,1,0,0,1,0,4,3,5,4
LAV,1,0,0,17,2,27,26,34,22
LAV,0,1,0,0,1,2,2,3,1
LAV,8,2,2,34,2,39,38,46,33
LAV,0,0,3,21,2,17,18,19,11
LAV,3,0,2,13,1,14,16,19,14
LAV,4,1,1,12,0,16,14,17,11
LAV,0,1,0,0,0,2,2,2,2
LAV,1,3,5,7,2,38,33,41,26
LAV,0,0,2,0,0,7,9,9,7
LAV,0,2,0,3,0,3,3,3,2
LAV,0,0,0,1,0,5,4,5,4
LAV,0,0,0,1,0,3,2,3,2
LAV,0,1,0,0,1,5,5,5,5
LAV,0,0,0,2,1,8,8,11,6
LAV,1,1,0,1,0,5,4,5,4
LAV,0,1,1,13,0,15,18,20,10
LAV,1,0,2,1,0,8,9,10,7
LAV,1,0,1,7,0,17,19,22,14
LAV,4,1,1,6,0,21,16,27,17
LAV,7,0,5,27,5,66,64,74,54
LAV,2,2,4,25,1,24,26,34,19
LAV,0,0,0,8,0,19,19,19,16
LAV,0,0,0,0,0,4,4,4,4
LAV,2,0,1,1,0,1,3,4,1
LAV,0,1,0,2,0,4,4,6,4
LAV,1,0,1,0,0,3,4,5,2
LAV,0,2,5,10,1,38,41,50,31
LAV,0,0,0,1,0,5,5,4,5
LAV,1,3,1,2,0,8,8,7,4
LAV,0,1,1,4,3,29,26,34,26
LAV,0,0,0,3,0,7,4,5,5
LAV,1,1,0,2,0,9,8,10,4
LAV,4,1,3,11,2,36,30,40,22
LAV,0,0,0,1,0,2,2,2,2
LAV,0,0,0,1,0,1,1,1,0
LAV,3,1,1,23,2,39,40,44,36
LAV,2,0,1,18,2,33,28,37,23
LAV,4,1,0,28,1,43,42,57,34
LAV,0,0,0,2,0,1,1,1,1
LAV,3,0,2,3,2,21,22,25,16
LAV,7,2,5,42,2,71,68,84,53
LAV,0,0,0,0,0,3,3,3,3
LAV,0,1,1,16,0,20,21,23,13
LAV,0,0,0,7,1,13,10,13,11
LAV,0,1,2,3,0,7,6,7,7
LAV,0,0,0,5,1,14,13,15,9
LAV,2,0,0,5,0,13,11,15,11
LAV,0,2,1,3,0,15,15,16,13
LAV,0,0,0,1,0,10,9,11,9
LAV,0,0,1,2,0,5,5,7,5
LAV,1,1,0,0,1,15,13,15,7
LAV,1,0,3,10,2,10,10,12,7
LAV,1,0,0,3,0,9,7,9,7
LAV,1,1,3,11,0,27,34,34,25
LAV,0,0,0,0,0,5,5,5,5
LAV,1,0,0,0,0,5,4,6,4
LAV,0,1,1,2,0,3,3,3,3
LAV,0,0,1,0,0,1,2,2,0
LAV,0,0,0,3,0,7,7,7,6
LAV,0,0,0,1,0,3,3,3,2
LAV,0,0,1,1,0,3,6,5,3
LAV,1,0,0,0,0,2,3,4,1
LAV,0,0,1,3,0,9,8,9,7
LAV,2,0,2,9,0,13,14,15,12
LAV,0,0,2,5,2,17,15,17,14
LAV,0,0,1,3,0,8,9,9,8
LAV,0,0,0,2,1,3,3,3,4
LAV,1,1,1,4,2,9,8,13,9
LAV,1,0,2,4,1,13,14,20,12
LAV,3,1,1,0,1,9,8,10,5
LAV,0,0,0,0,0,6,7,10,6
LAV,1,0,2,3,0,21,24,27,20
LAV,5,1,0,3,0,11,13,18,7
LAV,0,0,1,0,0,11,13,16,10
LAV,0,0,0,0,0,2,2,2,2
LAV,1,0,1,0,1,3,4,4,3
LAV,0,1,0,1,0,3,3,4,2
LAV,1,0,0,0,0,2,2,4,2
LAV,0,1,2,3,0,11,11,14,10
LAV,0,2,2,0,0,3,5,5,2
LAV,0,0,5,6,0,14,18,22,11
LAV,1,1,3,2,1,18,17,24,13
LAV,1,2,0,4,0,12,13,16,11
LAV,1,0,1,5,0,10,9,14,7
LAV,0,2,0,1,0,2,1,2,1
LAV,1,0,0,0,1,3,3,4,2
LAV,4,0,0,9,0,14,8,17,6
LAV,2,0,0,8,1,14,14,18,12
LAV,0,1,1,5,1,14,15,16,12
LAV,0,0,0,2,2,1,1,1,0
LAV,2,0,1,0,0,14,14,13,7
LAV,0,4,0,2,1,7,7,7,5
LAV,1,0,0,0,0,7,7,7,7
LAV,0,0,0,0,0,4,3,4,1
LAV,0,0,0,3,0,20,17,23,14
LAV,0,1,0,3,1,6,6,8,5
LAV,0,1,1,1,0,8,4,6,4
LAV,0,0,2,13,0,8,9,9,9
LAV,0,1,1,6,1,19,17,23,15
LAV,4,0,2,8,2,35,30,45,29
LAV,0,0,1,2,0,7,8,10,7
LAV,0,0,0,3,0,0,0,1,1
LAV,0,0,1,2,0,0,1,1,0
LAV,4,0,9,30,2,61,59,69,50
LAV,1,0,0,4,0,8,8,12,9
LAV,3,0,5,9,1,23,24,28,17
LAV,11,1,6,26,1,66,65,74,51
LAV,0,0,0,2,0,5,5,4,3
LAV,2,0,3,26,2,32,24,36,23
LAV,0,0,0,1,0,1,1,1,1
LAV,0,1,0,1,0,4,3,5,3
LAV,0,0,3,0,0,9,7,8,5
LAV,2,1,0,8,1,20,16,22,16
LAV,0,0,1,0,0,2,2,2,2
LAV,0,1,0,2,1,4,4,4,3
LAV,0,0,0,2,0,2,3,4,3
LAV,0,0,2,1,0,10,13,13,10
LAV,0,0,0,0,0,6,5,6,3
LAV,0,1,0,0,0,4,4,4,3
LAV,0,0,1,3,0,9,11,13,10
LAV,1,1,2,4,0,16,14,15,13
LAV,0,2,0,1,0,7,7,8,6
LAV,0,0,0,2,0,4,4,5,2
LAV,0,1,0,9,0,29,27,33,26
LAV,2,1,0,5,1,10,8,8,7
LAV,2,8,3,24,1,52,50,65,41
LAV,3,4,7,36,4,46,41,53,32
LAV,0,0,4,7,1,47,47,55,39
LAV,0,0,1,1,0,2,2,2,0
LAV,1,0,0,0,0,3,3,2,2
LAV,1,0,1,0,0,9,9,10,5
LAV,0,2,0,2,0,3,3,4,2
LAV,0,1,0,1,0,6,6,7,3
LAV,0,0,1,1,0,2,2,2,2
LAV,1,0,0,2,1,9,8,10,10
LAV,0,1,1,5,0,15,16,16,12
LAV,0,1,0,1,0,2,2,2,2
LAV,0,0,0,16,1,13,15,15,10
LAV,0,0,1,8,0,16,16,16,13
LAV,0,0,0,4,0,15,14,15,9
LAV,2,0,0,6,0,13,14,16,10
LAV,2,0,2,5,0,10,12,13,5
LAV,0,0,0,0,0,7,7,7,4
LAV,0,0,1,3,0,9,8,9,8
LAV,1,2,1,2,0,7,8,11,6
LAV,0,0,0,0,0,5,5,5,3
LAV,0,0,0,0,0,9,9,10,7
LAV,0,0,0,0,0,2,2,2,1
LAV,0,0,1,7,0,16,16,22,7
LAV,0,0,1,1,0,13,12,15,10
LAV,0,0,0,4,0,13,13,13,10
LAV,4,1,0,16,0,28,27,33,19
LAV,0,0,1,2,0,4,4,4,2
LAV,0,1,0,3,0,3,3,4,3
LAV,1,2,2,1,2,9,9,8,4
LAV,0,0,0,0,1,3,3,4,4
LAV,1,1,0,1,1,8,8,8,8
LAV,0,0,0,4,1,15,15,15,12
LAV,0,0,0,1,0,2,3,3,2
LAV,1,0,1,0,0,4,4,4,4
LAV,2,2,4,18,1,55,56,66,38
LAV,0,0,2,1,0,4,5,6,3
LAV,1,0,0,1,0,5,5,5,4
LAV,0,0,0,0,0,0,0,0,0
LAV,0,0,0,1,1,2,3,2,1
LAV,2,2,2,12,4,49,50,58,38
LAV,0,0,0,0,0,4,4,4,3
LAV,1,0,2,1,0,4,5,6,2
LAV,2,0,1,8,0,14,16,15,13
LAV,2,0,1,2,0,4,6,6,3
LAV,1,0,1,10,1,24,22,26,21
LAV,1,0,2,14,1,8,9,10,8
LAV,0,3,0,19,1,31,31,39,24
LAV,0,1,1,2,0,2,2,2,2
LAV,0,1,0,6,0,10,10,12,8
LAV,0,0,0,0,0,4,4,5,1
LAV,0,0,0,0,0,7,6,7,4
LAV,2,1,0,1,0,5,5,5,4
LAV,1,0,1,4,0,14,14,16,12
LAV,0,0,0,1,0,3,3,3,3
LAV,1,1,0,3,0,2,2,3,2
LAV,0,3,3,11,0,36,39,43,25
LAV,0,0,1,2,0,8,8,8,8
LAV,0,0,1,2,0,1,1,3,1
LAV,0,2,0,0,1,8,8,8,6
LAV,1,0,0,0,0,4,4,4,4
LAV,0,4,3,4,1,13,14,18,12
LAV,0,0,2,0,0,0,1,0,0
LAV,0,0,1,5,0,8,9,9,6
LAV,0,1,0,0,2,7,7,7,5
LAV,0,1,2,1,0,3,5,3,2
LAV,0,0,0,2,0,5,6,6,5
LAV,0,0,0,0,0,10,10,10,6
LAV,0,0,0,0,0,5,5,5,2
LAV,0,0,1,4,0,8,10,11,9
LAV,0,0,0,1,0,2,3,3,1
LAV,0,1,1,0,1,5,9,8,4
LAV,0,0,0,1,0,6,6,6,5
LAV,2,0,1,2,0,4,3,4,3
LAV,1,1,1,12,0,19,19,19,15
LAV,3,0,0,0,1,2,3,3,3
LAV,1,0,0,1,0,3,3,3,2
LAV,1,1,0,4,0,13,14,16,11
LAV,0,0,0,0,0,1,2,2,1
LAV,0,0,0,0,0,1,1,2,1
LAV,0,0,1,1,0,6,8,12,4
LAV,0,1,1,1,0,3,4,4,3
LAV,1,0,0,1,0,2,1,2,1
LAV,0,1,2,0,0,6,5,7,4
LAV,0,1,0,1,0,12,12,12,12
LAV,8,2,2,22,8,42,39,51,30
LAV,0,0,0,0,0,1,2,1,1
LAV,2,1,0,8,0,30,28,33,24
LAV,0,1,2,12,1,11,9,13,5
LAV,0,1,0,6,0,15,14,15,11
LAV,0,0,0,0,1,10,8,11,9
LAV,1,0,1,2,0,4,4,7,1
LAV,2,0,3,17,2,18,17,21,10
LAV,0,0,1,0,1,7,7,7,6
LAV,2,2,0,11,1,17,15,18,15
LAV,1,1,1,9,0,9,10,10,7
LAV,1,0,0,13,0,12,13,15,9
LAV,1,2,2,9,2,12,12,12,10
LAV,1,0,0,4,0,20,19,23,15
LAV,0,0,1,0,0,0,0,0,0
LAV,0,0,1,1,1,2,2,1,0
LAV,0,0,0,3,0,2,2,4,2
LAV,1,0,0,1,1,7,6,7,5
LAV,1,3,0,12,1,30,22,33,21
LAV,0,0,0,1,0,2,2,2,2
LAV,0,0,0,0,0,6,4,5,5
LAV,0,0,1,0,0,1,1,1,1
LAV,5,3,2,10,2,29,25,35,25
LAV,0,0,2,1,0,7,7,8,8
LAV,1,0,0,9,0,13,13,17,11
LAV,3,2,0,3,0,5,6,5,4
LAV,4,1,3,32,3,40,43,47,33
LAV,0,0,2,4,1,8,8,9,7
LAV,1,1,1,5,0,17,18,25,10
LAV,0,2,0,1,0,8,8,8,7
LAV,0,1,0,4,0,5,5,7,5
LAV,0,1,0,3,1,17,15,20,11
LAV,0,1,0,0,2,3,2,2,2
LAV,4,2,0,0,0,10,8,10,7
LAV,0,0,0,1,0,3,4,4,2
LAV,1,0,2,5,0,14,15,16,12
LAV,1,0,1,4,0,21,23,27,16
LAV,0,1,2,0,0,4,6,7,3
LAV,3,2,1,16,1,43,37,51,36
LAV,0,1,2,0,0,8,9,11,6
LAV,2,2,2,0,2,10,9,11,9
LAV,0,2,1,8,0,11,10,12,7
LAV,4,4,1,9,3,47,36,48,32
LAV,0,0,0,1,0,4,3,4,3
LAV,0,0,0,4,1,22,22,24,20
LAV,0,1,0,0,0,11,8,10,7
LAV,1,0,1,3,1,25,20,26,14
LAV,0,0,2,0,1,6,6,6,6
LAV,0,0,1,4,0,8,10,14,6
LAV,0,1,1,0,0,7,8,13,2
LAV,0,0,0,3,0,7,7,8,5
LAV,3,0,1,0,0,0,1,4,0
LAV,0,0,0,0,0,8,7,7,2
LAV,1,0,0,1,0,1,1,3,0
LAV,0,0,1,8,0,5,6,8,4
LAV,3,2,1,10,1,30,27,36,22
LAV,0,0,0,0,0,3,4,5,2
LAV,1,1,1,1,0,1,1,1,1
LAV,0,0,1,8,2,26,24,26,20
LAV,1,0,0,1,1,10,8,10,9
LAV,0,0,0,1,0,5,5,5,4
LAV,2,1,1,3,0,18,21,25,17
LAV,0,0,1,0,0,6,5,5,3
LAV,1,0,0,0,0,2,3,4,2
LAV,1,1,0,1,1,2,2,4,1
LAV,0,0,0,0,0,4,6,5,4
LAV,2,1,0,6,0,11,12,14,10
LAV,0,0,0,0,0,4,4,4,4
LAV,0,0,0,0,0,1,1,1,0
LAV,2,1,1,7,3,22,20,24,20
LAV,2,0,1,0,0,4,4,5,5
LAV,2,0,1,9,1,24,20,27,19
LAV,6,3,2,19,2,44,41,51,35
LAV,4,1,1,9,0,15,16,22,12
LAV,0,0,2,3,1,11,14,14,11
LAV,0,0,1,1,0,5,6,8,4
LAV,0,0,0,1,1,2,2,2,2
LAV,0,1,0,4,0,8,8,8,5
LAV,0,0,0,6,0,17,17,17,13
LAV,0,0,0,2,0,5,5,5,2
LAV,1,0,2,6,2,16,17,21,14
LAV,0,1,0,3,0,4,2,3,3
LAV,1,0,0,2,0,4,4,5,3
LAV,1,0,0,16,2,34,32,39,28
LAV,0,2,0,1,0,8,8,8,7
LAV,1,0,4,5,0,8,10,12,5
LAV,0,0,1,3,1,6,7,7,7
LAV,0,1,0,17,0,21,23,23,18
LAV,2,0,0,1,0,5,6,6,6
LAV,1,0,0,1,1,6,8,11,3
LAV,0,0,0,0,1,7,8,9,7
LAV,2,1,1,2,2,2,2,2,2
LAV,0,1,0,1,1,13,14,15,12
LAV,1,4,0,8,2,25,24,29,19
LAV,1,0,0,2,0,5,6,7,4
LAV,0,0,0,4,0,3,3,2,3
LAV,0,0,0,0,0,1,1,1,0
LAV,2,0,1,0,0,8,7,8,8
LAV,0,0,0,2,0,1,1,1,1
LAV,0,0,0,0,0,7,7,7,7
LAV,0,1,2,10,0,17,11,17,10
LAV,1,0,2,14,1,20,20,23,15
LAV,0,1,3,8,0,8,6,7,6
LAV,3,0,0,1,0,3,2,5,3
LAV,0,0,0,1,0,2,2,3,1
LAV,0,0,1,12,0,15,16,15,14
LAV,0,0,0,3,0,3,3,3,2
LAV,1,1,2,1,0,25,26,32,18
LAV,0,2,0,0,0,4,5,5,3
LAV,0,0,0,0,0,11,10,11,8
LAV,0,0,0,0,0,2,2,2,1
LAV,0,1,0,7,0,19,19,20,15
LAV,0,0,0,1,0,1,1,1,0
LAV,2,0,7,8,1,41,42,56,32
LAV,0,0,0,0,0,3,3,3,2
LAV,0,0,0,0,0,1,2,2,0
LAV,3,1,0,2,0,11,11,10,6
LAV,0,1,0,1,0,4,4,4,3
LAV,3,0,1,20,0,18,18,23,16
LAV,2,0,0,0,0,7,7,7,5
LAV,1,0,0,10,2,19,18,21,15
LAV,0,0,2,24,1,10,11,13,7
LAV,3,1,1,0,1,2,2,2,2
LAV,0,1,0,7,0,16,15,22,11
LAV,1,0,1,4,0,9,9,13,7
LAV,0,0,0,4,2,9,9,9,9
LAV,0,2,0,1,1,10,8,9,7
LAV,0,1,1,20,2,18,18,21,12
LAV,1,3,3,12,1,8,7,9,4
LAV,3,0,0,0,0,4,3,5,2
LAV,0,3,3,12,0,29,27,30,22
LAV,4,0,1,2,2,12,12,13,10
LAV,1,0,1,1,1,5,4,5,2
LAV,0,1,0,0,0,2,2,2,2
LAV,1,0,2,12,2,21,27,33,27
LAV,1,1,1,4,0,11,11,15,11
LAV,1,0,0,1,1,7,6,7,5
LAV,0,2,0,0,0,5,3,5,3
LAV,1,3,1,11,1,15,13,17,14
LAV,2,1,0,0,0,5,5,6,2
LAV,6,2,6,19,1,72,70,84,65
LAV,1,0,1,0,0,3,3,4,3
LAV,1,0,0,1,0,4,3,4,2
LAV,0,0,0,0,0,2,2,3,1
LAV,1,0,1,0,0,3,3,4,2
LAV,0,0,2,0,0,3,5,4,4
LAV,1,0,1,0,0,3,3,4,2
LAV,0,1,0,0,0,15,15,17,13
LAV,0,1,2,0,0,3,4,4,3
LAV,1,2,4,11,2,19,21,24,17
LAV,3,1,2,7,1,25,25,33,17
LAV,1,1,0,14,0,22,21,27,17
LAV,0,1,3,19,1,23,27,29,22
LAV,1,0,1,1,0,3,3,5,2
LAV,0,0,3,2,2,9,10,15,7
LAV,0,0,0,3,0,10,11,11,8
LAV,1,0,1,0,0,3,3,4,1
LAV,0,0,0,0,0,7,7,7,5
LAV,1,0,2,4,0,8,8,9,7
LAV,2,0,0,6,3,20,19,24,15
LAV,0,0,0,8,1,8,8,12,9
